academicYear,idOSYM,baseScore,topScore
2024,210401963,"30,659,642","32,364,188"
2024,203210325,"30,650,745","35,188,565"
2024,207510267,"30,587,921","30,921,941"
2024,205410971,"30,570,578","34,300,687"
2024,210000199,"30,549,409","35,435,882"
2024,202590246,"30,547,737","38,519,236"
2024,201050719,"30,547,649","31,792,612"
2024,208110029,"30,541,116","31,161,416"
2024,207510382,"30,530,280","33,944,330"
2024,200510597,"30,475,203","38,954,887"
2024,210402747,"30,473,149","30,752,599"
2024,206190354,"30,446,260","36,779,926"
2024,203910327,"30,435,656","49,801,863"
2024,210402789,"30,413,496","31,868,897"
2024,209210320,"30,398,596","34,504,706"
2024,202390245,"30,368,941","30,686,260"
2024,210401935,"30,365,921","34,261,381"
2024,202412516,"30,363,569","31,162,033"
2024,201650395,"30,357,876","33,965,456"
2024,202110841,"30,327,807","42,819,313"
2024,203190813,"30,322,786","38,577,254"
2024,207510452,"30,306,706","30,461,038"
2024,200610781,"30,297,006","35,806,721"
2024,203910124,"30,292,712","48,840,739"
2024,204910369,"30,281,076","36,582,605"
2024,202790547,"30,243,242","30,890,569"
2024,200510667,"30,239,158","34,981,564"
2024,210401928,"30,181,117","30,181,117"
2024,205110135,"30,164,962","48,094,882"
2024,202910612,"30,089,422","32,145,647"
2024,203190792,"30,073,182","35,675,790"
2024,210401949,"30,072,297","30,072,297"
2024,207590107,"30,056,433","30,578,022"
2024,203851843,"30,033,185","32,487,523"
2024,202650615,"30,021,617","31,701,824"
2024,204810397,"29,979,144","32,055,821"
2024,206210201,"29,958,739","30,393,428"
2024,203111087,"30,112,238","33,901,388"
2024,210000248,"29,928,043","34,764,953"
2024,206010857,"29,917,023","36,470,328"
2024,200511065,"29,906,751","38,976,201"
2024,202490912,"29,905,672","34,341,285"
2024,204890062,"29,893,606","32,416,006"
2024,210402005,"29,870,943","32,067,955"
2024,208750220,"29,863,638","30,935,695"
2024,205410044,"29,858,745","35,877,917"
2024,202790549,"29,842,601","30,503,658"
2024,205090380,"29,840,568","30,550,491"
2024,206111606,"29,827,072","37,227,637"
2024,208110011,"29,817,052","31,203,106"
2024,207910096,"29,787,679","31,688,213"
2024,206410612,"29,774,371","34,644,704"
2024,203111139,"29,761,742","33,874,887"
2024,202911452,"29,741,872","31,301,223"
2024,202190196,"29,713,959","40,916,938"
2024,207590380,"29,707,466","30,092,886"
2024,200690867,"29,675,656","33,811,959"
2024,208710192,"29,645,939","31,211,646"
2024,203711133,"29,630,882","41,788,364"
2024,201010545,"29,626,748","34,995,344"
2024,204950409,"29,623,944","32,410,152"
2024,207510434,"29,593,370","29,996,219"
2024,204713083,"29,588,773","31,099,296"
2024,201010148,"29,583,197","33,764,452"
2024,202390247,"29,526,775","29,556,210"
2024,206190484,"29,502,342","34,534,216"
2024,204890054,"29,488,498","31,781,689"
2024,207510822,"29,459,906","29,770,476"
2024,202110135,"29,446,472","34,091,747"
2024,207590104,"29,438,086","30,054,659"
2024,210100269,"29,437,692","32,242,474"
2024,203510631,"29,417,698","39,398,057"
2024,204610203,"29,363,269","33,338,194"
2024,204790675,"29,360,819","30,936,650"
2024,203590175,"29,360,124","37,521,710"
2024,204890188,"29,328,012","30,397,980"
2024,210401984,"29,321,935","29,852,378"
2024,207590408,"29,310,603","30,709,954"
2024,206010945,"29,291,748","32,914,401"
2024,205590146,"29,289,765","33,175,214"
2024,204890053,"29,276,285","31,043,430"
2024,203111518,"29,269,328","34,296,418"
2024,200290162,"29,250,730","34,346,450"
2024,204790527,"29,226,240","29,854,044"
2024,204810749,"29,221,917","46,113,050"
2024,200611858,"29,194,727","34,774,814"
2024,210200297,"29,190,470","30,738,845"
2024,205090366,"29,172,293","29,591,432"
2024,201610593,"29,153,522","32,938,420"
2024,204890118,"29,137,785","29,211,974"
2024,202510713,"29,112,017","34,675,846"
2024,200510649,"29,088,448","39,737,925"
2024,204610399,"29,086,992","32,867,933"
2024,203410359,"29,076,324","32,982,404"
2024,209210439,"29,075,238","33,706,161"
2024,210401956,"29,036,757","33,748,909"
2024,206190381,"29,002,368","30,544,796"
2024,200590194,"28,970,021","32,495,618"
2024,206410535,"28,949,600","33,955,015"
2024,207510116,"28,902,622","29,280,439"
2024,203110829,"28,887,282","33,414,693"
2024,201910915,"28,776,498","33,755,773"
2024,205410371,"28,712,656","33,272,931"
2024,204790605,"28,705,693","35,443,024"
2024,206110238,"28,614,984","33,567,821"
2024,206190463,"28,612,788","34,280,084"
2024,203190778,"28,606,284","34,371,955"
2024,206710171,"28,601,497","33,581,453"
2024,202510097,"28,600,641","33,167,485"
2024,206190568,"28,584,609","29,475,181"
2024,203010866,"28,509,272","32,232,119"
2024,203510516,"28,495,961","37,107,054"
2024,206510067,"28,485,297","33,949,190"
2024,208750327,"28,476,658","33,058,063"
2024,201990832,"28,441,936","34,561,651"
2024,206111915,"28,423,150","33,899,099"
2024,207210067,"28,408,507","34,969,223"
2024,203411039,"28,405,360","34,305,326"
2024,201610618,"28,390,943","31,121,806"
2024,204890083,"28,345,553","31,733,418"
2024,204950407,"28,304,424","33,779,897"
2024,203190771,"28,288,105","32,428,872"
2024,210200339,"28,268,940","33,271,236"
2024,203851992,"28,252,915","30,949,883"
2024,210402145,"28,226,794","34,364,924"
2024,206011291,"28,215,664",---
2024,204111815,"28,197,609","34,073,177"
2024,200611788,"28,182,145","33,120,358"
2024,200510094,"28,133,163","34,161,506"
2024,200511417,"28,109,063","31,647,965"
2024,210100283,"28,103,443","32,320,979"
2024,203490202,"28,098,960","33,617,877"
2024,200511198,"28,098,320","30,066,578"
2024,203510649,"28,093,784","33,919,272"
2024,204811041,"28,077,252","36,265,493"
2024,210200346,"28,036,759","32,356,652"
2024,203790205,"28,032,527","37,555,237"
2024,202510731,"27,984,124","33,894,273"
2024,204790547,"27,976,648","36,366,265"
2024,206190470,"27,966,701","29,327,606"
2024,209210341,"27,925,942","34,499,056"
2024,203490188,"27,918,483","29,271,394"
2024,201410453,"27,912,032","39,676,662"
2024,203211361,"27,908,766","30,581,359"
2024,207250029,"27,908,448","30,016,492"
2024,203851922,"27,899,268","29,702,848"
2024,206190407,"27,883,265","32,889,277"
2024,203411339,"27,870,866","32,703,120"
2024,206190368,"27,864,290","31,594,456"
2024,201110571,"27,853,389","31,940,848"
2024,202210346,"27,848,221","30,968,025"
2024,205410698,"27,824,322","33,606,492"
2024,207210031,"27,807,850","32,591,798"
2024,204111012,"27,800,686","32,776,559"
2024,202090269,"27,795,891","33,707,234"
2024,206710074,"27,785,097","40,019,366"
2024,204111278,"27,758,054","32,302,534"
2024,209510031,"27,755,491","33,065,899"
2024,203510658,"27,752,402","34,084,411"
2024,201190060,"27,736,872","35,151,062"
2024,210402124,"27,713,578","33,780,092"
2024,203210591,"27,693,471","33,442,843"
2024,206010142,"27,689,965","34,635,484"
2024,206410111,"27,661,708","34,693,553"
2024,203490223,"27,643,251","33,744,652"
2024,210402117,"27,641,292","27,641,292"
2024,200612159,"27,623,927","33,663,042"
2024,204910236,"27,622,584","32,956,849"
2024,202650601,"27,611,017","34,300,285"
2024,206090365,"27,577,879","34,474,835"
2024,200210201,"27,464,374","33,264,758"
2024,201990527,"27,446,234","34,378,196"
2024,203490151,"27,426,989","29,080,324"
2024,209110044,"27,420,961","35,620,865"
2024,209110056,"27,387,062","31,184,341"
2024,202510573,"27,360,721","34,940,082"
2024,200610772,"27,359,335","29,676,465"
2024,201790261,"27,336,929","32,349,294"
2024,206111227,"27,276,121","39,745,839"
2024,200611576,"27,248,365","31,079,225"
2024,201910078,"27,248,064","28,687,476"
2024,203490209,"27,237,439","29,447,416"
2024,208750334,"27,213,064","33,812,185"
2024,207210322,"27,182,920","33,079,385"
2024,209410110,"27,179,061","33,279,237"
2024,203211431,"27,141,129","31,697,296"
2024,209310028,"27,137,858","32,919,319"
2024,202090265,"27,128,732","32,435,698"
2024,203852076,"27,123,223","31,517,281"
2024,205110056,"27,102,842","46,090,580"
2024,203590231,"27,099,263","33,974,597"
2024,202410035,"27,094,311","35,789,241"
2024,203851918,"27,074,824","28,395,567"
2024,209010081,"27,058,825","33,271,599"
2024,206190421,"27,052,639","33,747,156"
2024,206010803,"27,044,907","33,927,445"
2024,206211147,"27,029,834","32,751,027"
2024,201610257,"27,008,809","32,097,558"
2024,200510331,"26,992,003","31,525,122"
2024,201610575,"26,961,168","29,058,891"
2024,203510173,"26,950,678","30,783,803"
2024,202590414,"26,948,599","34,520,780"
2024,201490227,"26,932,593","32,349,325"
2024,210402012,"26,906,540","26,906,540"
2024,200510579,"26,883,669","29,786,338"
2024,203211294,"26,874,053","33,605,341"
2024,205710941,"26,862,649","36,955,004"
2024,204090130,"26,861,795","31,404,321"
2024,209110064,"26,857,253","33,747,186"
2024,206211032,"26,822,899","32,876,691"
2024,210200332,"26,808,201","28,248,730"
2024,200690381,"26,765,507","32,364,754"
2024,203410483,"26,755,041","32,289,473"
2024,206010654,"26,737,024","29,355,187"
2024,209010025,"26,728,441","32,142,642"
2024,200210104,"26,717,231","29,159,504"
2024,201650416,"26,713,244","28,543,886"
2024,203110795,"26,712,964","31,265,247"
2024,203490300,"26,692,950","32,749,867"
2024,208750446,"26,689,302","28,173,031"
2024,200290163,"26,680,602","30,195,260"
2024,201990825,"26,678,839","28,924,567"
2024,206710493,"26,637,667","33,669,875"
2024,200690502,"26,635,939","34,875,522"
2024,210402061,"26,627,132","30,643,350"
2024,203090166,"26,625,745","29,496,436"
2024,210401830,"26,613,597","32,059,801"
2024,200210785,"26,586,374","31,502,531"
2024,200611761,"26,575,851","28,126,726"
2024,210200416,"26,561,623","32,219,280"
2024,210401809,"26,556,301","31,593,980"
2024,210100255,"26,520,356","29,839,327"
2024,200290166,"26,515,934","33,424,157"
2024,207510734,"26,512,193","32,878,758"
2024,200290167,"26,511,048","30,421,770"
2024,209210348,"26,500,029","30,189,199"
2024,210402054,"26,499,327","26,499,327"
2024,210401802,"26,495,080","26,495,080"
2024,202590330,"26,488,986","27,932,968"
2024,201610293,"26,453,145","31,971,920"
2024,210401823,"26,434,897","26,434,897"
2024,200211483,"26,426,091","32,319,519"
2024,204890090,"26,410,453","27,554,429"
2024,203790264,"26,383,370","28,346,690"
2024,200610321,"26,377,962","31,273,676"
2024,200611831,"26,358,237","28,365,571"
2024,210000528,"26,345,993","29,489,569"
2024,206011237,"27,399,604","31,918,174"
2024,204190398,"26,311,487","28,030,877"
2024,200510782,"26,296,580","31,970,967"
2024,203711115,"26,288,038","31,248,446"
2024,202790592,"26,250,990","30,994,659"
2024,200310757,"26,244,912","29,313,003"
2024,205411103,"26,243,332","31,980,294"
2024,206110468,"26,226,636","27,075,448"
2024,203210916,"26,216,980","33,025,022"
2024,201790257,"26,216,840","32,725,956"
2024,206410068,"26,175,519","31,960,408"
2024,203411321,"26,158,158","30,613,284"
2024,204790511,"26,136,118","30,623,839"
2024,209510166,"26,132,726","32,210,182"
2024,200310527,"26,115,126","34,127,237"
2024,202512393,"26,104,073","30,226,926"
2024,209510029,"26,078,761","29,556,220"
2024,200210176,"26,060,587","34,272,360"
2024,209510061,"26,019,886","32,633,232"
2024,201650276,"25,998,953","29,165,522"
2024,202412719,"25,988,455","33,157,965"
2024,202590230,"25,963,876","30,258,200"
2024,204610336,"25,954,303","33,281,812"
2024,201110517,"25,920,327","31,292,628"
2024,204111993,"25,919,713","31,551,618"
2024,203490149,"25,901,922","30,736,573"
2024,206190575,"25,885,167","26,866,616"
2024,203190799,"25,877,785","33,150,853"
2024,202090262,"25,872,952","31,515,912"
2024,204790545,"25,865,711","27,945,706"
2024,201610212,"25,853,618","30,463,443"
2024,206410638,"25,839,609","30,245,993"
2024,203010239,"25,837,394","27,995,477"
2024,200210291,"25,814,360","32,181,188"
2024,203211292,"25,810,531","32,440,449"
2024,201610769,"25,795,749","29,783,734"
2024,201290281,"25,781,834","31,699,478"
2024,206010787,"25,767,845","32,635,351"
2024,209510034,"25,745,686","36,057,641"
2024,201990526,"25,710,382","28,149,964"
2024,200511047,"25,670,140","29,340,294"
2024,203010503,"25,641,113","32,803,132"
2024,206090429,"25,591,293","30,765,768"
2024,200510313,"25,586,078","28,821,380"
2024,201190058,"25,575,752","30,544,016"
2024,200210794,"25,533,423","32,887,890"
2024,201290439,"25,525,326","31,017,542"
2024,204790573,"25,509,187","32,012,158"
2024,209310057,"25,497,667","31,567,945"
2024,204610372,"25,489,759","28,401,827"
2024,203010266,"25,484,045","32,763,225"
2024,202210161,"25,480,614","32,353,523"
2024,205810349,"25,475,852","29,984,051"
2024,206410156,"25,461,810","33,109,298"
2024,209710178,"25,460,735","35,436,119"
2024,208310047,"25,446,506","34,667,676"
2024,206210988,"25,428,479","31,110,750"
2024,202710968,"25,428,278","32,832,239"
2024,210401907,"25,398,665","25,398,665"
2024,201190083,"25,376,194","27,218,935"
2024,205090034,"25,364,904","30,107,296"
2024,203211368,"25,363,862","27,247,118"
2024,200211526,"26,447,299","37,193,022"
2024,203090163,"25,355,878","26,485,379"
2024,200612292,"25,330,450","25,619,281"
2024,206210925,"25,319,753","29,935,995"
2024,200610312,"25,308,510","26,334,714"
2024,202490633,"25,305,781","33,542,011"
2024,203711415,"25,249,917","33,469,427"
2024,210000486,"25,246,812","27,846,698"
2024,200290175,"25,239,057","31,077,085"
2024,203490433,"25,220,733","26,842,453"
2024,210301256,"25,215,877","33,189,483"
2024,204190409,"25,196,875","29,439,331"
2024,202511941,"25,183,663","30,476,995"
2024,210402712,"25,142,951","25,142,951"
2024,200590192,"25,120,337","28,831,853"
2024,201790446,"25,112,653","31,238,052"
2024,205090144,"25,107,878","31,579,297"
2024,203490419,"25,102,743","27,597,218"
2024,202490674,"25,093,806","33,029,227"
2024,202590428,"25,093,248","29,572,029"
2024,209010088,"25,081,813","29,811,710"
2024,200910363,"25,069,363","29,808,322"
2024,202510607,"25,033,918","28,442,066"
2024,208450833,"25,014,269","31,602,578"
2024,201990867,"25,004,267","31,553,730"
2024,210401893,"25,002,310","30,163,826"
2024,210401886,"24,997,342","24,997,342"
2024,203190806,"24,992,573","31,434,344"
2024,210200409,"24,976,740","26,149,243"
2024,206710347,"24,966,867","34,040,257"
2024,204790591,"24,940,630","27,463,933"
2024,204910342,"24,937,104","30,221,882"
2024,200290165,"24,930,594","33,988,839"
2024,201650269,"24,920,337","27,654,478"
2024,210401760,"24,919,015","24,919,015"
2024,204610081,"24,910,739","30,641,973"
2024,200390186,"24,887,776","30,914,047"
2024,202590421,"24,887,593","25,250,627"
2024,206190393,"24,840,023","27,597,373"
2024,210000353,"24,837,676","29,623,702"
2024,209010261,"24,836,823","31,981,072"
2024,200511171,"24,832,307","27,766,583"
2024,202210222,"24,826,776","31,777,881"
2024,210200318,"24,781,281","31,441,444"
2024,204610548,"24,764,210","24,847,120"
2024,200211402,"24,755,337","32,222,780"
2024,210402733,"24,729,455","24,729,455"
2024,201790306,"24,711,047","31,056,102"
2024,202490835,"24,691,991","30,535,668"
2024,203790201,"24,635,702","37,264,637"
2024,209110138,"24,631,382","31,947,809"
2024,202490673,"24,615,987","33,220,033"
2024,208450835,"24,613,082","33,968,229"
2024,210402586,"25,742,700","25,742,700"
2024,206090366,"24,587,229","26,425,109"
2024,202090307,"24,585,046","31,125,832"
2024,206111236,"24,582,053","34,164,469"
2024,200690493,"24,579,688","31,706,623"
2024,208151147,"24,562,491","33,043,274"
2024,203010963,"24,559,242","32,000,727"
2024,204790522,"24,540,050","30,932,393"
2024,202090310,"24,498,735","31,290,952"
2024,205810058,"24,492,107","30,773,473"
2024,202590242,"24,466,601","29,091,426"
2024,210402593,"26,221,751","31,742,891"
2024,201790390,"24,452,033","24,553,932"
2024,210100318,"24,449,715","31,907,150"
2024,208410317,"24,445,552","28,056,995"
2024,200510358,"24,404,264","29,898,898"
2024,204190882,"24,397,993","28,920,618"
2024,202490672,"24,378,780","28,805,574"
2024,203110732,"24,361,103","30,952,416"
2024,206190449,"24,357,368","31,127,328"
2024,200610303,"24,345,600","27,874,573"
2024,206010151,"24,333,367","27,092,170"
2024,208750223,"24,331,004","30,061,924"
2024,202510722,"24,329,056","33,032,029"
2024,203211424,"24,321,673","27,003,147"
2024,202712646,"24,308,768","26,752,737"
2024,204111781,"24,292,155","30,835,569"
2024,201210561,"24,276,147","29,245,072"
2024,205590109,"24,247,153","32,797,997"
2024,205090103,"24,237,987","29,450,338"
2024,203210352,"24,204,679","34,856,640"
2024,200612132,"24,147,279","35,281,110"
2024,210402740,"24,121,701","29,885,083"
2024,208410283,"24,112,917","29,939,446"
2024,202790589,"24,112,873","30,742,749"
2024,208750467,"24,110,305","24,110,305"
2024,200851570,"24,095,612","30,589,534"
2024,203011361,"24,080,316","31,338,285"
2024,204711942,"24,072,910","30,258,548"
2024,207650961,"24,068,087","34,043,850"
2024,202790552,"24,059,582","27,115,238"
2024,200610348,"24,048,637","32,601,855"
2024,210301634,"24,021,142","34,908,859"
2024,206090363,"24,014,675","25,739,298"
2024,202910806,"24,014,546","31,735,916"
2024,201650262,"24,000,930","26,565,524"
2024,203110608,"23,963,066","33,684,959"
2024,208450727,"23,924,516","29,950,175"
2024,201790537,"23,906,001","29,419,033"
2024,204710292,"23,877,815","31,600,473"
2024,200611673,"23,870,219","27,850,348"
2024,200690500,"23,862,655","25,782,016"
2024,203210882,"23,858,542","29,773,593"
2024,200190050,"23,857,021","32,147,505"
2024,203790203,"23,856,048","31,236,390"
2024,204190917,"23,855,333","26,552,503"
2024,201110508,"23,829,889","29,418,104"
2024,200610296,"23,797,203","24,524,898"
2024,209510032,"23,788,389","25,737,149"
2024,203410059,"23,751,032","29,922,090"
2024,210402817,"23,733,753","23,733,753"
2024,202090299,"23,731,034","30,911,936"
2024,202090260,"23,726,952","25,610,662"
2024,202711666,"23,696,928","28,041,987"
2024,208151156,"23,669,032","30,006,324"
2024,202990232,"23,663,306","30,910,698"
2024,201110526,"23,645,670","31,484,049"
2024,201990818,"23,644,994","32,314,842"
2024,200211598,"23,642,209","33,167,527"
2024,200690545,"23,638,153","33,005,119"
2024,200610339,"23,613,463","29,786,436"
2024,203790198,"23,610,753","42,849,607"
2024,206011176,"23,599,524","29,800,038"
2024,210402719,"23,538,689","27,720,174"
2024,201010669,"23,513,732","31,573,981"
2024,202712813,"23,509,468","30,375,319"
2024,209510010,"23,507,503","28,113,503"
2024,201910748,"23,503,426","32,792,882"
2024,201650409,"23,477,713","27,114,590"
2024,209810032,"23,473,700","27,717,731"
2024,202390633,"23,467,973","28,760,454"
2024,203190785,"23,431,179","29,963,288"
2024,209010177,"23,424,154","26,637,117"
2024,203790229,"23,398,026","25,197,076"
2024,205010021,"23,353,230","29,965,138"
2024,208750453,"23,332,583","24,629,067"
2024,206511083,"23,305,662","29,249,889"
2024,204110111,"23,263,781","31,142,631"
2024,201790369,"23,253,242","26,076,168"
2024,205810234,"23,250,111","25,194,140"
2024,210401914,"23,230,730","30,070,793"
2024,201290446,"23,196,015","31,280,646"
2024,205590153,"23,173,287","27,239,542"
2024,202790578,"23,166,199","28,476,397"
2024,209010254,"23,161,301","28,801,136"
2024,200810082,"21,375,454","27,992,010"
2024,210402033,"23,117,149","23,117,149"
2024,206290261,"23,110,546","29,043,129"
2024,206010636,"23,086,969","26,889,636"
2024,210401991,"23,058,683","23,058,683"
2024,203490314,"23,029,440","29,687,008"
2024,200510128,"23,006,116","31,200,277"
2024,202090361,"22,986,927","27,570,439"
2024,200110114,"22,985,085","31,423,010"
2024,210200304,"22,976,083","28,246,184"
2024,200851534,"22,971,128","27,585,912"
2024,202090263,"22,932,377","26,761,826"
2024,203010751,"22,929,778","33,452,914"
2024,206090408,"22,924,475","28,861,368"
2024,201990860,"22,919,097","25,129,435"
2024,204191078,"22,904,936","24,897,154"
2024,202710332,"22,888,818","27,039,019"
2024,210402824,"22,875,888","28,642,806"
2024,202590240,"22,872,516","28,998,092"
2024,210402040,"22,865,538","29,543,398"
2024,204710265,"22,822,043","28,495,774"
2024,202650616,"22,818,499","28,305,119"
2024,202490675,"22,774,091","26,558,850"
2024,200610709,"22,757,759","31,595,664"
2024,201490248,"22,738,596","33,955,473"
2024,203490398,"22,737,870","25,807,564"
2024,203490426,"22,722,745","26,790,696"
2024,204950417,"22,717,933","31,106,141"
2024,201710698,"22,717,811","27,354,946"
2024,209310055,"22,697,625","28,604,526"
2024,203851899,"22,686,795","29,865,520"
2024,201490241,"22,657,885","30,166,466"
2024,209810044,"22,655,269","32,303,266"
2024,205850544,"22,639,014","26,733,246"
2024,202712479,"22,617,145","29,033,751"
2024,207950076,"22,612,412","28,858,988"
2024,203110344,"22,603,347","30,307,047"
2024,202410398,"22,600,133","32,620,834"
2024,207510707,"22,590,298","26,331,423"
2024,208750213,"22,582,062","26,495,580"
2024,208151337,"22,561,682","28,614,935"
2024,202090298,"22,558,963","33,048,709"
2024,200110177,"22,527,907","30,499,655"
2024,205590167,"22,505,435","28,444,662"
2024,202412022,"22,486,217","30,268,554"
2024,201650255,"22,477,860","24,644,191"
2024,201910669,"22,477,646","31,135,818"
2024,202390206,"22,424,799","29,486,763"
2024,204190903,"22,406,168","25,654,478"
2024,201650430,"22,383,154","26,342,794"
2024,202790704,"22,369,378","28,608,394"
2024,201210216,"22,364,990","27,949,446"
2024,201050720,"22,305,483","30,248,856"
2024,202990246,"22,303,136","32,899,979"
2024,206111218,"22,226,847","27,176,243"
2024,202990365,"22,225,085","28,058,112"
2024,202090305,"22,211,791","24,364,782"
2024,207610266,"22,211,306","28,408,635"
2024,201990811,"22,200,014","26,798,826"
2024,210301494,"22,149,302","26,516,487"
2024,210401767,"22,146,413","29,699,203"
2024,204610221,"22,144,545","27,664,573"
2024,204090405,"22,135,124","25,406,032"
2024,203010257,"22,134,915","26,957,352"
2024,200851606,"22,133,496","29,387,538"
2024,200690506,"22,127,082","26,222,576"
2024,202590231,"22,090,675","29,785,072"
2024,202390208,"22,072,062","30,713,838"
2024,201210182,"22,028,271","28,342,535"
2024,200611637,"22,015,261","22,906,371"
2024,202390668,"21,963,426","21,963,426"
2024,200611743,"21,919,922","27,381,351"
2024,204190875,"21,913,523","24,290,736"
2024,209110060,"21,901,948","27,699,544"
2024,200611813,"21,893,124","24,686,526"
2024,210402803,"21,890,225","27,055,853"
2024,205810288,"21,875,841","28,834,114"
2024,204790528,"21,871,064","28,790,531"
2024,210402796,"21,846,604","21,846,604"
2024,202911504,"21,844,840","25,712,152"
2024,203410774,"21,800,081","32,132,277"
2024,203490181,"21,785,303","29,068,400"
2024,202412588,"21,779,162","29,105,613"
2024,202710932,"21,770,013","25,053,129"
2024,203010124,"21,767,059","32,570,878"
2024,203851840,"21,765,681","29,638,892"
2024,204710441,"21,743,913","27,449,382"
2024,205850577,"21,724,351","24,703,529"
2024,210402775,"21,723,223","21,723,223"
2024,204610555,"21,665,271","21,823,351"
2024,202710314,"21,664,390","28,913,955"
2024,205850598,"21,653,133","23,115,450"
2024,210401977,"21,641,234","30,395,226"
2024,202790495,"21,631,466","26,568,342"
2024,203110195,"21,630,908","29,657,694"
2024,208151145,"21,614,932","22,893,669"
2024,210301620,"21,605,041","30,686,298"
2024,208310131,"21,590,212","33,776,895"
2024,202490541,"21,579,571","28,702,393"
2024,201650402,"21,560,844","25,511,221"
2024,206510119,"21,541,794","29,475,531"
2024,206090401,"21,517,492","24,576,961"
2024,202310699,"21,506,089","29,104,585"
2024,208151106,"21,494,053","24,115,976"
2024,203090168,"21,493,346","32,410,037"
2024,210301508,"21,460,180","28,391,484"
2024,204090426,"21,425,142","27,916,726"
2024,210301410,"21,415,470","29,766,758"
2024,209010073,"21,402,475","31,731,802"
2024,202090267,"21,388,188","33,796,440"
2024,204790536,"21,376,873","30,851,299"
2024,202390703,"21,366,613","23,746,405"
2024,208710165,"21,356,082","29,026,210"
2024,204713002,"21,340,823","26,459,289"
2024,210402782,"21,315,391","28,481,656"
2024,206510252,"21,285,052","33,244,981"
2024,201290509,"21,278,242","26,620,761"
2024,210301606,"21,261,196","29,062,089"
2024,209810062,"21,255,591","26,893,653"
2024,210402761,"21,232,602","26,544,332"
2024,209810030,"21,173,552","24,844,112"
2024,202090289,"21,173,428","34,095,731"
2024,201910121,"21,162,747","22,873,837"
2024,203490167,"21,142,365","28,073,933"
2024,207950195,"21,139,434","21,658,781"
2024,205850591,"21,121,294","23,045,645"
2024,200851539,"21,121,099","25,945,835"
2024,201710777,"21,070,513","28,684,465"
2024,207590541,"21,052,014","27,012,323"
2024,210401970,"21,023,655","21,023,655"
2024,201910148,"21,006,111","24,005,607"
2024,208450766,"20,995,141","30,781,292"
2024,210200353,"20,950,298","23,040,828"
2024,205590084,"20,948,524","32,264,645"
2024,201490094,"20,936,678","30,778,591"
2024,202090308,"20,923,448","23,763,803"
2024,201410135,"20,883,670","26,008,978"
2024,210402754,"20,874,254","20,874,254"
2024,205850584,"20,853,296","22,254,139"
2024,202390675,"20,845,651","21,355,605"
2024,202390240,"20,714,604","23,745,701"
2024,201211002,"20,690,243","26,923,117"
2024,207590103,"20,672,058","28,755,450"
2024,209110229,"20,581,230","24,608,808"
2024,204190896,"20,555,639","23,800,932"
2024,203510613,"20,529,715","36,150,303"
2024,210100290,"20,510,651","25,176,546"
2024,200510101,"20,493,323","29,857,819"
2024,203211389,"20,464,077","26,012,678"
2024,202790496,"20,335,893","24,922,189"
2024,208750320,"20,266,038","20,266,038"
2024,202790949,"20,238,412","31,072,472"
2024,203490384,"20,234,182","30,208,332"
2024,202390773,"20,230,791","22,263,702"
2024,206510922,"20,201,481","30,714,138"
2024,206510376,"20,194,724","22,204,395"
2024,208450706,"20,175,523","32,086,964"
2024,201790341,"20,163,241","30,563,554"
2024,209110222,"20,146,191","25,892,831"
2024,208750481,"20,117,147","20,117,147"
2024,210402019,"20,073,726","28,175,031"
2024,206510155,"20,031,265","30,553,865"
2024,209510103,"20,028,815","27,830,275"
2024,202310106,"20,025,880","24,209,635"
2024,206210352,"20,006,551","29,840,001"
2024,202790476,"19,972,400","25,178,977"
2024,210301522,"19,935,209","26,577,474"
2024,200612362,"19,929,763","34,893,002"
2024,209810042,"19,927,596","26,512,496"
2024,202790548,"19,868,097","26,058,456"
2024,202390218,"19,846,875","28,069,045"
2024,210302012,"19,845,188","28,540,072"
2024,202090296,"19,844,150","28,397,116"
2024,200851598,"19,836,558","25,818,809"
2024,210100262,"19,832,606","24,664,087"
2024,206190435,"19,797,498","27,663,306"
2024,208750313,"19,791,507","21,521,009"
2024,200390160,"19,759,935","29,230,732"
2024,204111842,"19,676,380","23,686,743"
2024,210301354,"19,566,640","31,839,385"
2024,209010268,"19,503,505","32,424,829"
2024,202790571,"19,376,316","29,915,445"
2024,203211375,"19,374,116","24,555,429"
2024,200690504,"19,301,863","25,636,120"
2024,208750225,"19,285,304","27,633,348"
2024,201290537,"19,266,844","28,699,891"
2024,203410571,"19,241,184","29,448,524"
2024,201210243,"19,232,710","23,962,956"
2024,202790525,"19,226,607","28,207,675"
2024,204090342,"19,176,304","20,038,392"
2024,202911434,"19,160,877","32,796,020"
2024,202210197,"19,104,689","30,409,203"
2024,202310099,"18,953,233","27,815,104"
2024,204090202,"18,950,442","26,079,595"
2024,202512533,"18,849,255","24,717,891"
2024,202390262,"18,841,657","27,635,602"
2024,201910633,"18,810,487","23,244,108"
2024,202710835,"18,741,536","28,546,553"
2024,203211086,"18,715,100","26,933,236"
2024,204090223,"18,606,660","22,443,655"
2024,209110208,"18,591,629","21,295,209"
2024,203211382,"18,537,258","24,600,401"
2024,210401998,"18,409,989","28,509,498"
2024,202390202,"18,298,000","25,698,166"
2024,204090321,"18,229,350","19,143,655"
2024,203210413,"18,105,513","27,997,967"
2024,208410405,"18,044,649","25,695,483"
2024,208151167,"18,034,285","27,486,063"
