universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,totalPreference,top1PreferenceRatio,avgOrderofPreference,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount,baseScore,topScore,totalForeignStudents,totalStudentNumber,Urap_Rank,Urap_Score,avg_monthly_income_group,Time_for_employment,employment_rate,base_salary_by_year,inflation_by_year,growth_by_year
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,fizik,202110065,SAY,İngilizce,100.0,20,20,0.0,ANKARA,İç Anadolu,9,0,7,3608.0,497.0,6721.0,22410.0,1555.5,0.0,8.0,246.0,2.8,4.6,1.4,0.8,0.95,1.0,130,55,89,207.15977,259.00337,635.0,10625.0,10.0,654.93,-1.0,16.3,73.4,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,fizik,202110586,SAY,İngilizce,50.0,5,5,51969.18396226415,ANKARA,İç Anadolu,9,0,7,13641.0,3734.0,11068.0,23242.0,4953.5,259845.91981132075,6.0,77.0,0.65,5.0,2.4,0.0,1.0,1.0,25,24,13,250.43422,296.90814,635.0,10625.0,10.0,654.93,-1.0,16.3,73.4,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,fizik,202110586,SAY,İngilizce,50.0,5,5,51969.18396226415,ANKARA,İç Anadolu,9,0,7,13641.0,3734.0,11068.0,23242.0,4953.5,259845.91981132075,6.0,77.0,0.65,5.0,2.4,0.0,1.0,1.0,25,24,13,207.15977,259.00337,635.0,10625.0,10.0,654.93,-1.0,16.3,73.4,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,fizik,202190189,SAY,İngilizce,0.0,10,10,51969.18396226415,ANKARA,İç Anadolu,9,0,7,78813.0,34747.0,63432.0,115615.0,22033.0,519691.8396226415,8.0,85.0,0.94,7.5,4.3,0.2,0.5,1.0,102,30,62,250.43422,296.90814,635.0,10625.0,10.0,654.93,-1.0,16.3,73.4,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,fizik,202190189,SAY,İngilizce,0.0,10,10,51969.18396226415,ANKARA,İç Anadolu,9,0,7,78813.0,34747.0,63432.0,115615.0,22033.0,519691.8396226415,8.0,85.0,0.94,7.5,4.3,0.2,0.5,1.0,102,30,62,207.15977,259.00337,635.0,10625.0,10.0,654.93,-1.0,16.3,73.4,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,grafiktasarımı,202190182,EA,İngilizce,100.0,5,5,0.0,ANKARA,İç Anadolu,0,1,2,4440.0,854.0,64387.0,96866.0,1793.0,0.0,8.0,141.0,4.33,4.2,1.4,0.6,1.0,1.0,43,6,10,317.13671,326.44419,635.0,10625.0,10.0,654.93,-1.0,14.7,70.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,grafiktasarımı,202190182,EA,İngilizce,100.0,5,5,0.0,ANKARA,İç Anadolu,0,1,2,4440.0,854.0,64387.0,96866.0,1793.0,0.0,8.0,141.0,4.33,4.2,1.4,0.6,1.0,1.0,43,6,10,322.16816,330.16121,635.0,10625.0,10.0,654.93,-1.0,14.7,70.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,grafiktasarımı,202190183,EA,İngilizce,50.0,26,26,51969.18396226415,ANKARA,İç Anadolu,0,1,2,170225.0,12085.0,223069.0,368515.0,79070.0,1351198.783018868,3.85,240.0,1.21,6.0,2.3,0.192,0.8079999999999999,1.0,171,56,51,317.13671,326.44419,635.0,10625.0,10.0,654.93,-1.0,14.7,70.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,grafiktasarımı,202190183,EA,İngilizce,50.0,26,26,51969.18396226415,ANKARA,İç Anadolu,0,1,2,170225.0,12085.0,223069.0,368515.0,79070.0,1351198.783018868,3.85,240.0,1.21,6.0,2.3,0.192,0.8079999999999999,1.0,171,56,51,322.16816,330.16121,635.0,10625.0,10.0,654.93,-1.0,14.7,70.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,grafiktasarımı,202190181,EA,İngilizce,0.0,5,5,51969.18396226415,ANKARA,İç Anadolu,0,1,2,218401.0,177201.0,346926.0,521421.0,20600.0,259845.91981132075,2.0,82.0,0.12,8.3,4.4,0.0,0.8,0.8,36,12,12,317.13671,326.44419,635.0,10625.0,10.0,654.93,-1.0,14.7,70.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,grafiktasarımı,202190181,EA,İngilizce,0.0,5,5,51969.18396226415,ANKARA,İç Anadolu,0,1,2,218401.0,177201.0,346926.0,521421.0,20600.0,259845.91981132075,2.0,82.0,0.12,8.3,4.4,0.0,0.8,0.8,36,12,12,322.16816,330.16121,635.0,10625.0,10.0,654.93,-1.0,14.7,70.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,kentseltasarımvepeyzajmimarlığı,202110965,SAY,İngilizce,100.0,5,5,0.0,ANKARA,İç Anadolu,0,0,3,71666.0,62451.0,82244.0,134325.0,4607.5,0.0,4.0,92.0,0.87,8.5,7.0,0.2,0.4,0.8,90,5,14,280.60398,286.73291,635.0,10625.0,10.0,654.93,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,kentseltasarımvepeyzajmimarlığı,202110638,SAY,İngilizce,50.0,31,31,19250.0,ANKARA,İç Anadolu,0,0,3,203814.0,97308.0,208680.0,478022.0,53253.0,596750.0,3.87,134.0,0.67,8.4,6.3,0.065,0.3229999999999999,0.8059999999999999,322,41,70,280.60398,286.73291,635.0,10625.0,10.0,654.93,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,kimya,202110083,SAY,İngilizce,100.0,20,20,0.0,ANKARA,İç Anadolu,4,1,5,43181.0,6565.0,38868.0,115448.0,18308.0,0.0,5.5,314.0,0.8,8.1,4.0,0.3,0.65,0.95,179,47,95,251.67588,307.54304,635.0,10625.0,10.0,654.93,0.0,14.0,76.8,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,kimya,202110083,SAY,İngilizce,100.0,20,20,0.0,ANKARA,İç Anadolu,4,1,5,43181.0,6565.0,38868.0,115448.0,18308.0,0.0,5.5,314.0,0.8,8.1,4.0,0.3,0.65,0.95,179,47,95,2231692.0,360.76837,635.0,10625.0,10.0,654.93,0.0,14.0,76.8,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,kimya,202110595,SAY,İngilizce,50.0,5,5,51969.18396226415,ANKARA,İç Anadolu,4,1,5,60705.0,43952.0,58903.0,80463.0,8376.5,259845.91981132075,6.0,89.0,0.56,7.0,3.6,0.0,0.6,1.0,54,15,10,251.67588,307.54304,635.0,10625.0,10.0,654.93,0.0,14.0,76.8,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,kimya,202110595,SAY,İngilizce,50.0,5,5,51969.18396226415,ANKARA,İç Anadolu,4,1,5,60705.0,43952.0,58903.0,80463.0,8376.5,259845.91981132075,6.0,89.0,0.56,7.0,3.6,0.0,0.6,1.0,54,15,10,2231692.0,360.76837,635.0,10625.0,10.0,654.93,0.0,14.0,76.8,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,kimya,202190190,SAY,İngilizce,0.0,10,10,51969.18396226415,ANKARA,İç Anadolu,4,1,5,96919.0,69722.0,113121.0,235316.0,13598.5,519691.8396226415,6.0,106.0,0.94,7.1,6.0,0.1,0.3,0.9,120,36,17,251.67588,307.54304,635.0,10625.0,10.0,654.93,0.0,14.0,76.8,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,kimya,202190190,SAY,İngilizce,0.0,10,10,51969.18396226415,ANKARA,İç Anadolu,4,1,5,96919.0,69722.0,113121.0,235316.0,13598.5,519691.8396226415,6.0,106.0,0.94,7.1,6.0,0.1,0.3,0.9,120,36,17,2231692.0,360.76837,635.0,10625.0,10.0,654.93,0.0,14.0,76.8,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202110877,SAY,İngilizce,100.0,27,27,0.0,ANKARA,İç Anadolu,1,2,5,3594.0,760.0,7357.0,27062.0,1417.0,0.0,6.67,535.0,0.8,6.4,3.7,0.222,0.63,1.0,299,79,133,258.74818,332.54004,635.0,10625.0,10.0,654.93,2.0,11.2,86.2,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202110877,SAY,İngilizce,100.0,27,27,0.0,ANKARA,İç Anadolu,1,2,5,3594.0,760.0,7357.0,27062.0,1417.0,0.0,6.67,535.0,0.8,6.4,3.7,0.222,0.63,1.0,299,79,133,263.64224,341.83745,635.0,10625.0,10.0,654.93,2.0,11.2,86.2,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202110886,SAY,İngilizce,50.0,26,26,17640.0,ANKARA,İç Anadolu,1,2,5,13895.0,7161.0,23221.0,56590.0,3367.0,458640.0,2.31,310.0,0.71,6.8,4.7,0.0,0.308,1.0,266,112,125,258.74818,332.54004,635.0,10625.0,10.0,654.93,2.0,11.2,86.2,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202110886,SAY,İngilizce,50.0,26,26,17640.0,ANKARA,İç Anadolu,1,2,5,13895.0,7161.0,23221.0,56590.0,3367.0,458640.0,2.31,310.0,0.71,6.8,4.7,0.0,0.308,1.0,266,112,125,263.64224,341.83745,635.0,10625.0,10.0,654.93,2.0,11.2,86.2,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202110868,SAY,İngilizce,0.0,42,42,35280.0,ANKARA,İç Anadolu,1,2,5,31573.0,14516.0,41766.0,140770.0,8528.5,1481760.0,3.33,314.0,0.92,6.6,6.0,0.048,0.1669999999999999,0.905,511,179,232,258.74818,332.54004,635.0,10625.0,10.0,654.93,2.0,11.2,86.2,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,mühendislikfakültesi,makinemühendisliği,202110868,SAY,İngilizce,0.0,42,42,35280.0,ANKARA,İç Anadolu,1,2,5,31573.0,14516.0,41766.0,140770.0,8528.5,1481760.0,3.33,314.0,0.92,6.6,6.0,0.048,0.1669999999999999,0.905,511,179,232,263.64224,341.83745,635.0,10625.0,10.0,654.93,2.0,11.2,86.2,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,matematik,202110108,SAY,İngilizce,100.0,20,20,0.0,ANKARA,İç Anadolu,8,2,6,13949.0,992.0,11050.0,70184.0,6478.5,0.0,9.0,395.0,0.99,7.5,2.4,0.5,0.7,1.0,127,54,95,305.37528,388.52906,635.0,10625.0,10.0,654.93,-1.0,13.6,72.1,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,matematik,202110108,SAY,İngilizce,100.0,20,20,0.0,ANKARA,İç Anadolu,8,2,6,13949.0,992.0,11050.0,70184.0,6478.5,0.0,9.0,395.0,0.99,7.5,2.4,0.5,0.7,1.0,127,54,95,317.45607,379.92463,635.0,10625.0,10.0,654.93,-1.0,13.6,72.1,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,matematik,202110602,SAY,İngilizce,50.0,8,8,51969.18396226415,ANKARA,İç Anadolu,8,2,6,56164.0,27150.0,74619.0,145455.0,14507.0,415753.4716981132,8.75,84.0,0.6,8.9,6.0,0.0,0.375,0.875,95,29,33,305.37528,388.52906,635.0,10625.0,10.0,654.93,-1.0,13.6,72.1,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,matematik,202110602,SAY,İngilizce,50.0,8,8,51969.18396226415,ANKARA,İç Anadolu,8,2,6,56164.0,27150.0,74619.0,145455.0,14507.0,415753.4716981132,8.75,84.0,0.6,8.9,6.0,0.0,0.375,0.875,95,29,33,317.45607,379.92463,635.0,10625.0,10.0,654.93,-1.0,13.6,72.1,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,matematik,202190191,SAY,İngilizce,0.0,10,10,51969.18396226415,ANKARA,İç Anadolu,8,2,6,98779.0,56588.0,118731.0,186237.0,21095.5,519691.8396226415,3.0,73.0,0.27,9.1,6.0,0.1,0.2,0.9,95,28,41,305.37528,388.52906,635.0,10625.0,10.0,654.93,-1.0,13.6,72.1,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,matematik,202190191,SAY,İngilizce,0.0,10,10,51969.18396226415,ANKARA,İç Anadolu,8,2,6,98779.0,56588.0,118731.0,186237.0,21095.5,519691.8396226415,3.0,73.0,0.27,9.1,6.0,0.1,0.2,0.9,95,28,41,317.45607,379.92463,635.0,10625.0,10.0,654.93,-1.0,13.6,72.1,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,mimarlık,202111072,SAY,İngilizce,100.0,10,10,0.0,ANKARA,İç Anadolu,0,1,2,16523.0,5198.0,17676.0,38486.0,5662.5,0.0,5.0,291.0,4.26,5.7,4.0,0.7,0.8,0.8,93,24,33,234.74604,236.19537,635.0,10625.0,10.0,654.93,-2.0,11.8,76.9,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,mimarlık,202111072,SAY,İngilizce,100.0,10,10,0.0,ANKARA,İç Anadolu,0,1,2,16523.0,5198.0,17676.0,38486.0,5662.5,0.0,5.0,291.0,4.26,5.7,4.0,0.7,0.8,0.8,93,24,33,268.75585,274.43876,635.0,10625.0,10.0,654.93,-2.0,11.8,76.9,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,mimarlık,202111081,SAY,İngilizce,50.0,10,10,22725.0,ANKARA,İç Anadolu,0,1,2,48106.0,24171.0,51318.0,74692.0,11967.5,227250.0,3.0,313.0,1.28,6.1,5.8,0.0,0.6,0.8,104,38,66,234.74604,236.19537,635.0,10625.0,10.0,654.93,-2.0,11.8,76.9,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,mimarlık,202111081,SAY,İngilizce,50.0,10,10,22725.0,ANKARA,İç Anadolu,0,1,2,48106.0,24171.0,51318.0,74692.0,11967.5,227250.0,3.0,313.0,1.28,6.1,5.8,0.0,0.6,0.8,104,38,66,268.75585,274.43876,635.0,10625.0,10.0,654.93,-2.0,11.8,76.9,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,mimarlık,202111063,SAY,İngilizce,0.0,49,49,45450.0,ANKARA,İç Anadolu,0,1,2,80788.0,48116.0,96796.0,213385.0,16336.0,2227050.0,4.49,344.0,1.16,6.7,4.8,0.0409999999999999,0.3879999999999999,0.918,547,302,242,234.74604,236.19537,635.0,10625.0,10.0,654.93,-2.0,11.8,76.9,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,güzelsanatlartasarımvemimarlıkfakültesi,mimarlık,202111063,SAY,İngilizce,0.0,49,49,45450.0,ANKARA,İç Anadolu,0,1,2,80788.0,48116.0,96796.0,213385.0,16336.0,2227050.0,4.49,344.0,1.16,6.7,4.8,0.0409999999999999,0.3879999999999999,0.918,547,302,242,268.75585,274.43876,635.0,10625.0,10.0,654.93,-2.0,11.8,76.9,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,molekülerbiyolojivegenetik,202110126,SAY,İngilizce,100.0,12,12,0.0,ANKARA,İç Anadolu,2,2,7,3831.0,1539.0,5989.0,14421.0,1146.0,0.0,9.17,495.0,2.59,5.6,2.3,0.417,0.833,1.0,75,40,78,238.96646,253.48635,635.0,10625.0,10.0,654.93,-2.0,18.1,58.4,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,molekülerbiyolojivegenetik,202110126,SAY,İngilizce,100.0,12,12,0.0,ANKARA,İç Anadolu,2,2,7,3831.0,1539.0,5989.0,14421.0,1146.0,0.0,9.17,495.0,2.59,5.6,2.3,0.417,0.833,1.0,75,40,78,4316937.0,475.66339,635.0,10625.0,10.0,654.93,-2.0,18.1,58.4,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,molekülerbiyolojivegenetik,202110611,SAY,İngilizce,50.0,28,28,26428.571428571428,ANKARA,İç Anadolu,2,2,7,33132.0,4312.0,34175.0,122896.0,14410.0,740000.0,6.43,380.0,1.13,7.1,3.8,0.036,0.5710000000000001,1.0,261,160,103,238.96646,253.48635,635.0,10625.0,10.0,654.93,-2.0,18.1,58.4,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,molekülerbiyolojivegenetik,202110611,SAY,İngilizce,50.0,28,28,26428.571428571428,ANKARA,İç Anadolu,2,2,7,33132.0,4312.0,34175.0,122896.0,14410.0,740000.0,6.43,380.0,1.13,7.1,3.8,0.036,0.5710000000000001,1.0,261,160,103,4316937.0,475.66339,635.0,10625.0,10.0,654.93,-2.0,18.1,58.4,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,molekülerbiyolojivegenetik,202110117,SAY,İngilizce,0.0,20,20,52857.142857142855,ANKARA,İç Anadolu,2,2,7,60099.0,34803.0,67919.0,146207.0,12648.0,1057142.857142857,4.5,245.0,1.06,7.2,3.9,0.0,0.5,1.0,167,93,96,238.96646,253.48635,635.0,10625.0,10.0,654.93,-2.0,18.1,58.4,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,fenfakültesi,molekülerbiyolojivegenetik,202110117,SAY,İngilizce,0.0,20,20,52857.142857142855,ANKARA,İç Anadolu,2,2,7,60099.0,34803.0,67919.0,146207.0,12648.0,1057142.857142857,4.5,245.0,1.06,7.2,3.9,0.0,0.5,1.0,167,93,96,4316937.0,475.66339,635.0,10625.0,10.0,654.93,-2.0,18.1,58.4,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",psikoloji,202110241,EA,İngilizce,100.0,12,12,0.0,ANKARA,İç Anadolu,2,0,3,654.0,330.0,25094.0,53164.0,162.0,0.0,8.33,344.0,3.95,3.5,1.0,1.0,1.0,1.0,60,49,49,288.68611,352.72702,635.0,10625.0,10.0,654.93,-1.0,15.5,71.5,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",psikoloji,202110241,EA,İngilizce,100.0,12,12,0.0,ANKARA,İç Anadolu,2,0,3,654.0,330.0,25094.0,53164.0,162.0,0.0,8.33,344.0,3.95,3.5,1.0,1.0,1.0,1.0,60,49,49,235.87156,303498.0,635.0,10625.0,10.0,654.93,-1.0,15.5,71.5,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",psikoloji,202110656,EA,İngilizce,50.0,30,30,24500.0,ANKARA,İç Anadolu,2,0,3,19743.0,2256.0,93001.0,192600.0,8743.5,735000.0,5.0,318.0,2.58,4.8,2.9,0.3,0.7,1.0,249,167,165,288.68611,352.72702,635.0,10625.0,10.0,654.93,-1.0,15.5,71.5,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",psikoloji,202110656,EA,İngilizce,50.0,30,30,24500.0,ANKARA,İç Anadolu,2,0,3,19743.0,2256.0,93001.0,192600.0,8743.5,735000.0,5.0,318.0,2.58,4.8,2.9,0.3,0.7,1.0,249,167,165,235.87156,303498.0,635.0,10625.0,10.0,654.93,-1.0,15.5,71.5,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",psikoloji,202110232,EA,İngilizce,0.0,41,41,49000.0,ANKARA,İç Anadolu,2,0,3,92937.0,19770.0,187969.0,425206.0,36583.5,2009000.0,4.63,365.0,2.22,5.6,3.0,0.024,0.78,1.0,352,203,211,288.68611,352.72702,635.0,10625.0,10.0,654.93,-1.0,15.5,71.5,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",psikoloji,202110232,EA,İngilizce,0.0,41,41,49000.0,ANKARA,İç Anadolu,2,0,3,92937.0,19770.0,187969.0,425206.0,36583.5,2009000.0,4.63,365.0,2.22,5.6,3.0,0.024,0.78,1.0,352,203,211,235.87156,303498.0,635.0,10625.0,10.0,654.93,-1.0,15.5,71.5,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",siyasetbilimivekamuyönetimi,202110268,EA,İngilizce,100.0,21,21,0.0,ANKARA,İç Anadolu,2,5,3,4607.0,1445.0,48682.0,78055.0,1581.0,0.0,7.14,294.0,0.68,6.8,3.7,0.095,0.476,1.0,242,33,81,306.62249,356.59868,635.0,10625.0,10.0,654.93,-1.0,21.2,65.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",siyasetbilimivekamuyönetimi,202110268,EA,İngilizce,100.0,21,21,0.0,ANKARA,İç Anadolu,2,5,3,4607.0,1445.0,48682.0,78055.0,1581.0,0.0,7.14,294.0,0.68,6.8,3.7,0.095,0.476,1.0,242,33,81,311.47981,403.27462,635.0,10625.0,10.0,654.93,-1.0,21.2,65.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",siyasetbilimivekamuyönetimi,202110665,EA,İngilizce,50.0,100,100,17720.0,ANKARA,İç Anadolu,2,5,3,184546.0,42562.0,308474.0,821853.0,70992.0,1772000.0,5.8,583.0,1.18,5.9,3.3,0.19,0.69,0.97,879,168,359,306.62249,356.59868,635.0,10625.0,10.0,654.93,-1.0,21.2,65.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",siyasetbilimivekamuyönetimi,202110665,EA,İngilizce,50.0,100,100,17720.0,ANKARA,İç Anadolu,2,5,3,184546.0,42562.0,308474.0,821853.0,70992.0,1772000.0,5.8,583.0,1.18,5.9,3.3,0.19,0.69,0.97,879,168,359,311.47981,403.27462,635.0,10625.0,10.0,654.93,-1.0,21.2,65.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",siyasetbilimivekamuyönetimi,202111099,EA,İngilizce,0.0,22,22,35440.0,ANKARA,İç Anadolu,2,5,3,261373.0,205166.0,435935.0,841388.0,28103.5,779680.0,3.64,204.0,0.15,6.9,5.8,0.0,0.2269999999999999,0.955,274,52,88,306.62249,356.59868,635.0,10625.0,10.0,654.93,-1.0,21.2,65.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",siyasetbilimivekamuyönetimi,202111099,EA,İngilizce,0.0,22,22,35440.0,ANKARA,İç Anadolu,2,5,3,261373.0,205166.0,435935.0,841388.0,28103.5,779680.0,3.64,204.0,0.15,6.9,5.8,0.0,0.2269999999999999,0.955,274,52,88,311.47981,403.27462,635.0,10625.0,10.0,654.93,-1.0,21.2,65.0,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,uygulamalıbilimlerfakültesi,turizmveoteli̇şletmeciliği,202190195,EA,İngilizce,100.0,5,5,0.0,ANKARA,İç Anadolu,0,2,1,21016.0,7212.0,147825.0,295128.0,6902.0,0.0,6.0,180.0,2.94,6.5,4.2,0.2,0.2,1.0,58,5,9,291.38937,349.44488,635.0,10625.0,10.0,654.93,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,uygulamalıbilimlerfakültesi,turizmveoteli̇şletmeciliği,202190196,EA,İngilizce,50.0,31,31,51969.18396226415,ANKARA,İç Anadolu,0,2,1,470995.0,125389.0,514206.0,1274346.0,172803.0,1611044.702830189,6.13,83.0,0.84,6.4,3.5,0.161,0.645,0.935,295,48,47,291.38937,349.44488,635.0,10625.0,10.0,654.93,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,vakıf,"i̇ktisadi,i̇darivesosyalbilimlerfakültesi",uluslararasıi̇lişkiler,202110286,EA,İngilizce,100.0,21,21,0.0,ANKARA,İç Anadolu,1,3,4,1921.0,384.0,39599.0,91304.0,768.5,0.0,6.67,357.0,1.85,5.6,2.5,0.429,0.81,1.0,168,49,71,263.94445,2844385.0,635.0,10625.0,10.0,654.93,-0.3345791355216119,13.887815228923529,75.59646617154982,2825,36.0,11.6
