academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount 
2021,BAÞKENT ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Türkçe Öðretmenliði ,200610172,SÖZ,Turkish,0,2,2,,,,ANKARA,Ýç Anadolu,---,---,---,241.714,208.106,763.324,1.059.308,,,"%50,0","%50,0",16,,%,"%12,5","%81,3","7,4",,"5,0",%,"%50,0","%100,0",,31,7,38,20,24
2023,BAÞKENT ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Türkçe Öðretmenliði ,200610181,SÖZ,Turkish,50,45,33,,,,ANKARA,Ýç Anadolu,---,---,---,271.769,45.443,803.373,1.198.271,,,"%39,4","%63,6",89,,"%13,5","%31,5","%73,0","7,0",,"4,6","%36,4","%63,6","%90,9",,172,154,338,130,148
2022,BAÞKENT ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Türkçe Öðretmenliði ,200610181,SÖZ,Turkish,50,45,45,,,,ANKARA,Ýç Anadolu,---,---,---,173.071,29.877,720.541,1.313.322,,,"%20,0","%84,4",150,,"%6,7","%28,0",97,"8,3",,"7,8","%11,1","%31,1","%77,8",,430,212,642,188,151
2021,BAÞKENT ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Türkçe Öðretmenliði ,200610181,SÖZ,Turkish,50,40,40,,,,ANKARA,Ýç Anadolu,---,---,---,149.607,39.404,579.649,1.092.821,,,"%40,0","%72,5",156,,"%12,2","%27,6","%66,0","8,0",,"3,7","%32,5","%62,5","%92,5",,222,185,407,104,126
2023,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Çizgi Film ve Animasyon ,200851592,SÖZ,Turkish,50,25,15,,,,ÝSTANBUL,Marmara,---,---,---,1.372.300,204.940,1.434.954,2.516.949,,,"%13,3","%86,7",84,,"%2,4","%22,6","%70,2","7,8",,"2,9","%13,3","%86,7","%93,3",,23,152,177,43,65
2022,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Çizgi Film ve Animasyon ,200851592,SÖZ,Turkish,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,706.352,40.310,965.202,1.543.395,,,"%16,0","%96,0",173,,"%5,2","%26,6",130,"8,2",,"4,2","%20,0","%60,0","%96,0",,43,261,306,80,56
2021,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Çizgi Film ve Animasyon ,200851592,SÖZ,Turkish,50,28,15,,,,ÝSTANBUL,Marmara,---,---,---,561.504,38.167,949.912,1.457.844,,,"%26,7","%80,0",57,,"%7,0","%35,1","%82,5","6,0",,"2,4","%26,7","%86,7","%100,0",,18,71,89,42,19
2023,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý ,200851525,SÖZ,Turkish,50,42,16,,,,ÝSTANBUL,Marmara,---,---,---,1.502.774,66.381,1.725.533,2.625.492,,,"%18,8","%87,5",181,,"%2,2","%29,3","%76,2","7,0",,"4,1","%25,0","%68,8","%93,8",,30,191,221,79,131
2022,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý ,200851525,SÖZ,Turkish,50,38,38,,,,ÝSTANBUL,Marmara,---,---,---,885.834,207.316,1.408.585,2.457.190,,,"%10,5","%94,7",275,,"%7,3","%24,0",197,"7,7",,"4,1","%15,8","%55,3","%89,5",,23,404,427,216,175
2021,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý ,200851525,SÖZ,Turkish,50,68,22,,,,ÝSTANBUL,Marmara,---,---,---,553.043,132.195,1.086.400,1.610.197,,,"%27,3","%72,7",132,,"%4,5","%23,5","%81,1","6,2",,"2,9","%27,3","%68,2","%95,5",,64,117,183,101,153
2023,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk ,200851531,SÖZ,Turkish,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,1.468.117,673.491,1.822.893,2.583.457,,,"%32,0","%88,0",141,,"%5,0","%11,3","%53,9","9,7",,"5,6","%28,0","%52,0","%80,0",,69,278,347,84,64
2022,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk ,200851531,SÖZ,Turkish,50,19,19,,,,ÝSTANBUL,Marmara,---,---,---,862.277,145.218,1.335.459,2.095.262,,,"%5,3","%94,7",158,,"%5,1","%15,8",85,"9,8",,"4,1","%31,6","%57,9","%89,5",,56,217,273,67,57
2021,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk ,200851531,SÖZ,Turkish,50,25,3,,,,ÝSTANBUL,Marmara,---,---,---,516.718,158.972,1.099.644,1.285.043,,,"%0,0","%100,0",42,,"%2,4","%19,0","%78,6","7,5",,"2,3","%33,3","%66,7","%100,0",,11,17,28,10,41
2023,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýletiþim ve Tasarýmý ,200851600,SÖZ,Turkish,50,25,8,,,,ÝSTANBUL,Marmara,---,---,---,1.421.824,128.346,1.565.127,2.350.549,,,,"%100,0",76,,"%2,6","%25,0","%68,4","7,6",,"4,1","%25,0","%62,5","%87,5",,9,96,105,14,32
2022,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýletiþim ve Tasarýmý ,200851600,SÖZ,Turkish,50,22,22,,,,ÝSTANBUL,Marmara,---,---,---,951.472,292.659,1.216.655,1.742.167,,,,"%100,0",105,,"%4,8","%16,2",62,"8,7",,"5,5","%18,2","%36,4","%77,3",,29,255,284,32,31
2021,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýletiþim ve Tasarýmý ,200851600,SÖZ,Turkish,50,17,1,,,,ÝSTANBUL,Marmara,---,---,---,428.333,428.333,979.006,979.006,,,"%0,0","%100,0",23,,%,"%34,8","%78,3","6,6",,"2,0",%,"%100,0","%100,0",,---,5,5,2,9
2023,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,"Radyo, Televizyon ve Sinema ",200851583,SÖZ,Turkish,50,25,19,,,,ÝSTANBUL,Marmara,---,---,---,1.537.422,560.204,1.889.864,2.771.301,,,"%5,3","%100,0",161,,"%5,0","%22,4","%57,8","8,7",,"3,4","%42,1","%78,9","%94,7",,31,179,218,63,58
2022,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,"Radyo, Televizyon ve Sinema ",200851583,SÖZ,Turkish,50,21,21,,,,ÝSTANBUL,Marmara,---,---,---,969.799,104.636,1.505.293,2.239.978,,,"%23,8","%90,5",163,,"%3,1","%13,5",93,"9,5",,"6,8","%4,8","%14,3","%76,2",,43,250,293,96,49
2021,BEYKOZ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,"Radyo, Televizyon ve Sinema ",200851583,SÖZ,Turkish,50,34,3,,,,ÝSTANBUL,Marmara,---,---,---,544.062,292.157,1.080.839,1.263.619,,,"%33,3","%66,7",37,,"%5,4","%32,4","%64,9","7,5",,"1,3","%66,7","%100,0","%100,0",,---,12,12,8,33
2023,ÇANKAYA ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk ,201110808,SÖZ,Turkish,50,30,30,,,,ANKARA,Ýç Anadolu,---,---,---,1.056.273,397.424,1.755.276,2.753.095,,,"%30,0","%76,7",243,,"%4,1","%15,2","%48,6","10,5",,"6,2","%23,3","%46,7","%76,7",,138,273,419,62,106
2022,ÇANKAYA ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk ,201110808,SÖZ,Turkish,50,24,24,,,,ANKARA,Ýç Anadolu,---,---,---,947.131,403.028,1.433.889,2.169.429,,,"%20,8","%79,2",150,,"%0,7","%10,0",66,"11,0",,"8,5","%4,2","%20,8","%70,8",,70,333,410,53,110
2021,ÇANKAYA ÜNÝVERSÝTESÝ,Ýktisadi ve Ýdari Bilimler Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk ,201110808,SÖZ,Turkish,50,40,6,,,,ANKARA,Ýç Anadolu,---,---,---,546.742,344.033,1.130.116,1.496.747,,,"%33,3","%66,7",65,,"%4,6","%18,5","%66,2","8,4",,"2,3","%50,0","%83,3","%100,0",,42,38,80,18,116
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý ,201290481,SÖZ,Turkish,50,74,74,,,,ÝSTANBUL,Marmara,---,---,---,1.407.376,189.957,1.519.297,2.747.042,,,"%17,6","%91,9",308,,"%13,0","%39,9","%72,4","6,7",,"2,4","%51,4","%85,1","%95,9",,108,683,793,358,125
2022,DOÐUÞ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý ,201290481,SÖZ,Turkish,50,65,65,,,,ÝSTANBUL,Marmara,---,---,---,851.433,88.042,1.242.355,2.528.066,,,"%12,3","%95,4",318,,"%8,8","%31,4",220,"7,3",,"4,0","%29,2","%70,8","%90,8",,142,683,825,379,164
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Görsel Ýletiþim Tasarýmý ,201210764,SÖZ,Turkish,50,59,59,,,,ÝSTANBUL,Marmara,---,---,---,1.486.610,147.073,1.564.073,2.734.663,,,"%11,9","%89,8",300,,"%13,0","%33,7","%71,7","7,0",,"2,1","%66,1","%84,7","%98,3",,66,651,717,177,223
2022,DOÐUÞ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Görsel Ýletiþim Tasarýmý ,201210764,SÖZ,Turkish,50,57,57,,,,ÝSTANBUL,Marmara,---,---,---,927.816,149.186,1.340.144,2.340.147,,,"%5,3","%100,0",290,,"%9,7","%21,4",164,"8,9",,"4,5","%33,3","%56,1","%84,2",,96,683,780,201,207
2021,DOÐUÞ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Görsel Ýletiþim Tasarýmý ,201210764,SÖZ,Turkish,50,55,44,,,,ÝSTANBUL,Marmara,---,---,---,549.286,62.924,949.648,1.550.342,,,"%15,9","%90,9",159,,"%6,9","%30,8","%82,4","6,1",,"2,5","%25,0","%72,7","%100,0",,52,259,311,171,136
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýletiþim Bilimleri ,201211065,SÖZ,Turkish,50,34,27,,,,ÝSTANBUL,Marmara,---,---,---,1.546.436,435.695,1.931.873,2.884.716,,,"%3,7","%100,0",178,,"%10,1","%27,0","%59,0","8,3",,"2,0","%66,7","%92,6","%96,3",,20,295,315,28,82
2022,DOÐUÞ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýletiþim Bilimleri ,201211065,SÖZ,Turkish,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,1.105.174,293.302,1.504.194,2.627.488,,,"%12,0","%96,0",99,,"%9,1","%20,2",58,"9,6",,"4,1","%28,0","%52,0","%96,0",,55,281,338,31,64
2021,DOÐUÞ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Ýletiþim Bilimleri ,201211065,SÖZ,Turkish,50,30,10,,,,ÝSTANBUL,Marmara,---,---,---,551.282,285.379,1.072.443,1.397.275,,,"%20,0","%90,0",37,,"%16,2","%37,8","%75,7","6,8",,"1,8","%60,0","%90,0","%100,0",,15,52,68,16,38
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatý ,201211135,SÖZ,Turkish,50,48,10,,,,ÝSTANBUL,Marmara,---,---,---,1.503.629,848.062,2.300.682,2.854.955,,,"%10,0","%100,0",93,,"%3,2","%14,0","%47,3","9,9",,"5,8","%30,0","%50,0","%90,0",,29,120,149,17,94
2022,DOÐUÞ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatý ,201211135,SÖZ,Turkish,50,43,22,,,,ÝSTANBUL,Marmara,---,---,---,1.383.099,301.101,1.632.228,2.623.174,,,,"%100,0",83,,"%4,8","%28,9",48,"8,3",,"4,4","%18,2","%63,6","%90,9",,75,274,354,108,112
2021,DOÐUÞ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatý ,201211135,SÖZ,Turkish,50,49,18,,,,ÝSTANBUL,Marmara,---,---,---,536.382,225.054,1.132.328,1.590.258,,,"%5,6","%94,4",56,,"%16,1","%41,1","%80,4","5,6",,"1,9","%50,0","%83,3","%100,0",,25,102,129,69,77
2023,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Tarih ,201410038,SÖZ,Turkish,50,34,15,,,,ÝSTANBUL,Marmara,---,---,---,1.457.779,155.408,1.539.725,2.630.131,,,"%6,7","%93,3",80,,"%11,3","%31,3","%61,3","7,9",,"5,5","%60,0","%66,7","%73,3",,71,89,161,55,31
2022,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Tarih ,201410038,SÖZ,Turkish,50,23,23,,,,ÝSTANBUL,Marmara,---,---,---,493.574,66.343,1.089.582,1.954.725,,,,"%100,0",143,,"%12,6","%28,7",91,"8,1",,"2,7","%47,8","%65,2","%100,0",,91,124,215,104,24
2021,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Tarih ,201410038,SÖZ,Turkish,50,23,12,,,,ÝSTANBUL,Marmara,---,---,---,518.085,115.278,1.014.776,1.496.236,,,"%8,3","%91,7",51,,"%13,7","%39,2","%78,4","6,3",,"1,9","%58,3","%83,3","%100,0",,28,84,114,42,79
2023,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Türk Dili ve Edebiyatý ,201410056,SÖZ,Turkish,50,34,25,,,,ÝSTANBUL,Marmara,---,---,---,1.515.007,76.811,1.277.633,2.885.296,,,"%12,0","%96,0",109,,"%11,0","%36,7","%69,7","7,4",,"2,5","%48,0","%84,0","%96,0",,128,126,254,114,53
2022,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Türk Dili ve Edebiyatý ,201410056,SÖZ,Turkish,50,30,30,,,,ÝSTANBUL,Marmara,---,---,---,489.950,125.626,1.057.635,1.606.478,,,,"%100,0",189,,"%16,4","%33,9",134,"7,3",,"2,5","%53,3","%83,3","%96,7",,80,221,301,197,30
2021,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Türk Dili ve Edebiyatý ,201410056,SÖZ,Turkish,50,28,28,,,,ÝSTANBUL,Marmara,---,---,---,504.267,112.882,929.910,1.620.374,,,"%3,6","%96,4",101,,"%2,0","%47,5","%78,2","6,3",,"3,6","%3,6","%78,6","%96,4",,49,204,253,156,79
2023,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Türkçe Öðretmenliði ,201410586,SÖZ,Turkish,50,47,47,,,,ÝSTANBUL,Marmara,---,---,---,213.659,45.709,785.235,1.386.565,,,"%23,4","%83,0",242,,"%15,7","%55,4","%84,3","5,3",,"2,2","%51,1","%93,6","%97,9",,196,260,473,192,173
2022,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Türkçe Öðretmenliði ,201410586,SÖZ,Turkish,50,46,46,,,,ÝSTANBUL,Marmara,---,---,---,248.463,39.187,741.605,1.496.981,,,"%17,4","%89,1",176,,"%9,1","%36,4",129,"6,9",,"4,0","%30,4","%56,5","%93,5",,221,383,610,152,173
2021,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Eðitim Fakültesi,Türkçe Öðretmenliði ,201410586,SÖZ,Turkish,50,42,42,,,,ÝSTANBUL,Marmara,---,---,---,109.999,15.581,621.185,1.148.590,,,"%26,2","%83,3",285,,"%20,4","%66,7","%93,3","4,2",,"2,9","%42,9","%92,9","%95,2",,242,195,439,204,128
2023,FENERBAHÇE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk ,209010083,SÖZ,Turkish,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,1.020.936,88.517,1.621.216,2.349.710,,,"%12,0","%96,0",271,,"%7,4","%20,7","%59,8","9,0",,"3,1","%48,0","%72,0","%96,0",,35,239,274,60,44
2022,FENERBAHÇE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk ,209010083,SÖZ,Turkish,50,20,20,,,,ÝSTANBUL,Marmara,---,---,---,976.228,652.909,1.594.579,2.399.055,,,"%5,0","%95,0",156,,"%5,1","%17,9",75,"10,3",,"7,2",%,"%30,0","%70,0",,62,282,344,36,32
2021,FENERBAHÇE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk ,209010083,SÖZ,Turkish,50,21,12,,,,ÝSTANBUL,Marmara,---,---,---,537.909,150.994,1.021.870,1.606.224,,,"%8,3","%91,7",69,,"%7,2","%27,5","%71,0","7,6",,"1,8","%41,7","%100,0","%100,0",,10,98,108,46,
2023,HALÝÇ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatý ,201910872,SÖZ,Turkish,50,65,51,,,,ÝSTANBUL,Marmara,---,---,---,1.544.564,147.478,1.496.955,2.890.513,,,"%7,8","%100,0",184,,"%14,7","%33,2","%63,6","7,4",,"3,0","%52,9","%76,5","%98,0",,223,424,660,248,199
2022,HALÝÇ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatý ,201910872,SÖZ,Turkish,50,61,48,,,,ÝSTANBUL,Marmara,---,---,---,1.490.631,126.824,1.375.801,2.822.059,,,"%10,4","%93,8",187,,"%8,6","%22,5",110,"8,8",,"5,7","%33,3","%52,1","%77,1",,141,648,789,233,190
2021,HALÝÇ ÜNÝVERSÝTESÝ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatý ,201910872,SÖZ,Turkish,50,51,49,,,,ÝSTANBUL,Marmara,---,---,---,557.978,112.469,1.075.162,1.607.983,,,"%6,1","%93,9",152,,"%11,8","%32,9","%71,1","6,6",,"3,0","%36,7","%77,6","%95,9",,69,378,447,266,131
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema ",201650311,SÖZ,Turkish,0,14,12,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,1.543.346,977.737,2.345.123,2.860.147,,,"%33,3","%75,0",32,,"%3,1","%12,5","%53,1","10,2",,"7,0","%8,3","%33,3","%75,0",,64,160,234,20,15
2023,IÞIK ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Görsel Ýletiþim Tasarýmý ,202090302,SÖZ,Turkish,0,8,5,,,,ÝSTANBUL,Marmara,---,---,---,1.420.721,828.411,1.670.923,2.740.973,,,,"%100,0",51,,"%5,9","%11,8","%49,0","11,1",,"1,8","%60,0","%80,0","%100,0",,3,67,70,21,27
2022,IÞIK ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Görsel Ýletiþim Tasarýmý ,202090302,SÖZ,Turkish,0,6,6,,,,ÝSTANBUL,Marmara,---,---,---,986.480,649.273,1.498.706,2.008.850,,,,"%100,0",44,,%,"%20,5",20,"11,7",,"8,2",%,"%33,3","%66,7",,---,69,69,34,20
2021,IÞIK ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Görsel Ýletiþim Tasarýmý ,202090302,SÖZ,Turkish,0,2,0.0,,,,ÝSTANBUL,Marmara,---,---,---,---,---,,,,,,,5,,%,%,"%20,0","12,6",,,,,,,,,,,
2023,IÞIK ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Görsel Ýletiþim Tasarýmý ,202090304,SÖZ,Turkish,50,26,19,,,,ÝSTANBUL,Marmara,---,---,---,806.572,291.386,1.349.725,2.057.185,,,"%15,8","%100,0",108,,"%9,3","%25,9","%65,7","7,9",,"2,1","%52,6","%84,2","%100,0",,34,129,170,65,75
2022,IÞIK ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Görsel Ýletiþim Tasarýmý ,202090304,SÖZ,Turkish,50,17,17,,,,ÝSTANBUL,Marmara,---,---,---,601.785,47.214,1.030.732,2.089.683,,,"%5,9","%94,1",156,,"%7,1","%21,2",88,"9,3",,"3,5","%35,3","%70,6","%88,2",,19,151,170,59,73
2021,IÞIK ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Görsel Ýletiþim Tasarýmý ,202090304,SÖZ,Turkish,50,36,7,,,,ÝSTANBUL,Marmara,---,---,---,518.318,271.118,1.039.665,1.287.500,,,"%14,3","%85,7",58,,"%1,7","%13,8","%58,6","9,3",,"4,7","%14,3","%57,1","%85,7",,19,102,122,49,
2023,IÞIK ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Sinema ve Televizyon ,202090317,SÖZ,Turkish,50,22,12,,,,ÝSTANBUL,Marmara,---,---,---,1.507.242,139.158,1.519.149,2.837.326,,,"%8,3","%91,7",96,,"%7,3","%17,7","%43,8","10,9",,"1,8","%58,3","%83,3","%100,0",,9,95,104,19,48
2022,IÞIK ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Sinema ve Televizyon ,202090317,SÖZ,Turkish,50,15,15,,,,ÝSTANBUL,Marmara,---,---,---,669.520,180.505,945.161,1.524.545,,,"%6,7","%93,3",115,,"%3,5","%15,7",54,"10,4",,"4,9","%6,7","%46,7","%93,3",,29,135,164,34,55
2021,IÞIK ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Sinema ve Televizyon ,202090317,SÖZ,Turkish,50,23,5,,,,ÝSTANBUL,Marmara,---,---,---,548.370,87.764,948.656,1.455.200,,,"%0,0","%100,0",35,,"%5,7","%20,0","%68,6","8,6",,"1,6","%40,0","%100,0","%100,0",,8,51,59,10,
2023,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Çizgi Film ve Animasyon ,202390217,SÖZ,Turkish,50,30,18,,,,ÝSTANBUL,Marmara,---,---,---,1.222.190,412.116,1.575.216,2.122.280,,,"%22,2","%94,4",137,,"%5,8","%22,6","%60,6","9,0",,"2,8","%44,4","%72,2","%100,0",,29,128,163,50,38
2022,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Çizgi Film ve Animasyon ,202390217,SÖZ,Turkish,50,27,27,,,,ÝSTANBUL,Marmara,---,---,---,973.848,83.134,1.371.568,2.248.916,,,"%29,6","%74,1",134,,"%3,7","%26,9",88,"7,9",,"4,9","%11,1","%51,9","%85,2",,68,268,343,95,36
2021,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Çizgi Film ve Animasyon ,202390217,SÖZ,Turkish,50,18,4,,,,ÝSTANBUL,Marmara,---,---,---,476.740,218.343,1.080.372,1.363.883,,,"%0,0","%100,0",31,,"%3,2","%38,7","%87,1","6,0",,"2,8","%25,0","%75,0","%100,0",,4,17,21,12,9
2023,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Gazetecilik ,202310893,SÖZ,Turkish,50,34,13,,,,ÝSTANBUL,Marmara,---,---,---,1.544.895,1.015.470,2.443.497,2.880.492,,,,"%100,0",76,,"%1,3","%11,8","%46,1","10,4",,"6,0","%7,7","%46,2","%76,9",,68,192,262,19,42
2022,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Gazetecilik ,202310893,SÖZ,Turkish,50,22,21,,,,ÝSTANBUL,Marmara,---,---,---,1.477.757,313.577,2.114.383,2.798.631,,,"%19,1","%95,2",84,,"%6,0","%17,9",44,"10,3",,"6,1","%23,8","%47,6","%81,0",,57,299,356,75,40
2021,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Gazetecilik ,202310893,SÖZ,Turkish,50,20,2,,,,ÝSTANBUL,Marmara,---,---,---,450.937,280.761,975.657,1.164.187,,,"%0,0","%100,0",21,,"%4,8","%28,6","%52,4","10,0",,"1,5","%50,0","%100,0","%100,0",,---,11,11,5,29
2023,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý ,202310821,SÖZ,Turkish,50,30,8,,,,ÝSTANBUL,Marmara,---,---,---,1.503.033,259.278,1.849.327,2.819.165,,,,"%100,0",116,,"%4,3","%12,9","%55,2","9,5",,"2,0","%62,5","%87,5","%100,0",,6,88,94,19,56
2022,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý ,202310821,SÖZ,Turkish,50,22,22,,,,ÝSTANBUL,Marmara,---,---,---,987.445,283.430,1.464.940,2.100.490,,,"%13,6","%86,4",159,,"%0,6","%14,5",96,"8,9",,"5,0","%4,5","%36,4","%95,5",,72,271,343,98,58
2021,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý ,202310821,SÖZ,Turkish,50,31,3,,,,ÝSTANBUL,Marmara,---,---,---,524.113,241.486,1.118.470,1.497.580,,,"%0,0","%100,0",38,,"%5,3","%23,7","%84,2","6,1",,"1,3","%66,7","%100,0","%100,0",,---,21,21,10,49
2023,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk ,202310566,SÖZ,Turkish,50,22,10,,,,ÝSTANBUL,Marmara,---,---,---,1.423.963,620.983,1.892.987,2.722.594,,,"%30,0","%80,0",165,,"%1,2","%7,3","%49,7","10,3",,"7,3","%20,0","%40,0","%70,0",,60,128,188,27,48
2022,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk ,202310566,SÖZ,Turkish,50,15,15,,,,ÝSTANBUL,Marmara,---,---,---,1.080.166,149.819,1.510.585,2.393.704,,,"%6,7","%93,3",162,,"%0,6","%8,6",74,"10,5",,"5,2","%6,7","%40,0","%86,7",,47,153,200,53,57
