academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði ,201290495,SAY,Turkish,50,48,23,,,,ÝSTANBUL,Marmara,---,---,---,296.308,119.236,327.285,785.148,,,"%26,1","%91,3",129,,"%1,6","%22,5","%64,3","8,8",,"3,1","%8,7","%69,6","%100,0",,129,175,305,140,30
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði ,201210401,SAY,Turkish,50,47,20,,,,ÝSTANBUL,Marmara,---,---,---,297.158,200.397,334.044,555.557,,,"%20,0","%90,0",171,,"%4,1","%27,5","%60,2","8,3",,"2,6","%35,0","%80,0","%100,0",,115,156,272,115,191
2022,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði ,201210401,SAY,Turkish,50,71,20,,,,ÝSTANBUL,Marmara,---,---,---,299.613,173.081,401.854,762.196,,,"%20,0","%85,0",98,,"%1,0","%12,2",44,"11,5",,"7,3","%5,0","%45,0","%75,0",,71,212,286,132,192
2021,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði ,201210401,SAY,Turkish,50,66,57,,,,ÝSTANBUL,Marmara,---,---,---,299.693,140.897,371.574,858.434,,,"%26,3","%86,0",170,,"%5,3","%29,4","%81,2","6,4",,"3,4","%15,8","%56,1","%98,2",,309,395,704,326,128
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,201210376,SAY,English,50,54,54,,,,ÝSTANBUL,Marmara,---,---,---,267.803,141.737,264.544,501.166,,,"%27,8","%83,3",361,,"%5,5","%29,4","%71,5","7,3",,"2,5","%27,8","%87,0","%98,1",,80,429,509,298,219
2022,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,201210376,SAY,English,50,50,50,,,,ÝSTANBUL,Marmara,---,---,---,253.805,130.895,295.765,738.639,,,"%30,0","%84,0",231,,"%3,0","%16,5",147,"8,9",,"5,4","%6,0","%44,0","%90,0",,130,477,614,292,219
2021,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,201210376,SAY,English,50,55,55,,,,ÝSTANBUL,Marmara,---,---,---,230.616,99.834,264.063,482.501,,,"%21,8","%89,1",316,,"%11,1","%33,9","%74,7","6,7",,"3,6","%25,5","%61,8","%90,9",,183,327,510,286,172
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði ,201211083,SAY,Turkish,50,17,0.0,,,,ÝSTANBUL,Marmara,---,---,---,---,,,,,,,,27,,%,"%7,4","%44,4","10,4",,,,,,,,,,,28
2022,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði ,201211083,SAY,Turkish,50,25,1,,,,ÝSTANBUL,Marmara,---,---,---,282.377,282.377,374.197,374.197,,,,"%100,0",15,,%,"%6,7",7,"11,9",,"2,0",%,"%100,0","%100,0",,19,5,24,19,40
2021,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði ,201211083,SAY,Turkish,50,17,5,,,,ÝSTANBUL,Marmara,---,---,---,271.824,249.954,393.781,587.217,,,"%40,0","%60,0",25,,"%4,0","%20,0","%76,0","7,5",,"3,2","%20,0","%60,0","%100,0",,18,22,40,33,72
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,201210464,SAY,English,50,39,10,,,,ÝSTANBUL,Marmara,---,---,---,295.809,182.267,345.098,567.922,,,"%10,0","%100,0",104,,"%4,8","%15,4","%47,1","10,4",,"2,3","%50,0","%80,0","%100,0",,30,82,112,63,85
2022,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,201210464,SAY,English,50,38,16,,,,ÝSTANBUL,Marmara,---,---,---,299.295,160.841,280.887,521.088,,,"%18,8","%100,0",83,,"%1,2","%14,5",47,"9,6",,"4,4","%6,3","%56,3","%100,0",,50,149,199,93,100
2021,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,201210464,SAY,English,50,34,29,,,,ÝSTANBUL,Marmara,---,---,---,297.836,126.176,399.675,707.663,,,"%17,2","%96,6",103,,"%9,7","%26,2","%77,7","6,8",,"3,0","%34,5","%58,6","%96,6",,156,218,374,202,68
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,201210525,SAY,Turkish,50,25,7,,,,ÝSTANBUL,Marmara,---,---,---,286.371,237.811,333.380,611.307,,,"%14,3","%85,7",47,,"%6,4","%27,7","%53,2","8,9",,"2,1","%42,9","%85,7","%100,0",,32,29,61,46,40
2022,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,201210525,SAY,Turkish,50,25,9,,,,ÝSTANBUL,Marmara,---,---,---,298.628,136.172,460.126,680.188,,,"%11,1","%100,0",32,,"%3,1","%21,9",23,"7,6",,"3,0","%11,1","%66,7","%100,0",,84,37,121,69,46
2021,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,201210525,SAY,Turkish,50,18,7,,,,ÝSTANBUL,Marmara,---,---,---,298.905,244.771,472.614,728.449,,,"%14,3","%85,7",67,,"%6,0","%26,9","%71,6","7,2",,"2,0","%57,1","%71,4","%100,0",,19,44,63,30,46
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Mimarlýk ,201210428,SAY,Turkish,50,13,0.0,,,,ÝSTANBUL,Marmara,---,---,---,---,,,,,,,,23,,%,"%13,0","%52,2","10,6",,,,,,,,,,,61
2022,DOÐUÞ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Mimarlýk ,201210428,SAY,Turkish,50,25,3,,,,ÝSTANBUL,Marmara,---,---,---,206.739,156.423,287.774,457.637,,,"%33,3","%66,7",33,,"%3,0","%18,2",22,"8,8",,"2,0","%33,3","%100,0","%100,0",,12,15,27,9,112
2021,DOÐUÞ ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Mimarlýk ,201210428,SAY,Turkish,50,25,13,,,,ÝSTANBUL,Marmara,---,---,---,249.655,140.173,314.958,611.042,,,"%38,5","%69,2",69,,"%5,8","%29,0","%71,0","7,5",,"2,5","%30,8","%76,9","%100,0",,20,109,129,64,146
2023,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Yazýlým Mühendisliði ,201290467,SAY,Turkish,50,81,81,,,,ÝSTANBUL,Marmara,---,---,---,285.927,58.213,328.323,613.004,,,"%18,5","%87,7",532,,"%7,3","%33,6","%70,1","7,4",,"2,0","%44,4","%95,1","%98,8",,215,942,1180,266,178
2022,DOÐUÞ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Yazýlým Mühendisliði ,201290467,SAY,Turkish,50,73,73,,,,ÝSTANBUL,Marmara,---,---,---,266.961,117.279,306.796,626.283,,,"%28,8","%79,5",283,,"%2,8","%19,4",179,"8,8",,"5,0","%11,0","%46,6","%87,7",,172,931,1108,420,114
2023,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði ,201490164,SAY,Turkish,0,11,11,,,,ÝSTANBUL,Marmara,---,---,---,242.233,139.203,231.650,414.691,,,"%27,3","%81,8",82,,"%19,5","%40,2","%74,4","7,0",,"1,4","%72,7","%100,0","%100,0",,22,122,144,82,125
2023,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði ,201410189,SAY,Turkish,50,40,40,,,,ÝSTANBUL,Marmara,---,---,---,114.261,71.539,110.804,261.026,,,"%5,0","%100,0",284,,"%14,8","%38,7","%73,9","7,0",,"1,7","%67,5","%95,0","%100,0",,156,278,434,224,214
2022,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði ,201410189,SAY,Turkish,50,46,46,,,,ÝSTANBUL,Marmara,---,---,---,117.986,60.697,128.934,301.400,,,"%10,9","%91,3",538,,"%13,4","%41,6",419,"6,5",,"2,5","%43,5","%82,6","%97,8",,197,284,481,292,198
2021,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði ,201410189,SAY,Turkish,50,42,42,,,,ÝSTANBUL,Marmara,---,---,---,167.172,92.213,215.322,510.007,,,"%21,4","%83,3",325,,"%8,3","%41,5","%76,0","6,4",,"3,7","%11,9","%69,0","%95,2",,205,249,454,303,169
2023,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði ,201410665,SAY,Turkish,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,272.421,119.861,265.831,558.150,,,"%12,0","%88,0",160,,"%6,3","%21,9","%60,6","8,8",,"3,4","%36,0","%72,0","%96,0",,150,201,351,153,96
2022,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði ,201410665,SAY,Turkish,50,20,20,,,,ÝSTANBUL,Marmara,---,---,---,236.967,105.052,195.419,398.925,,,"%5,0","%100,0",123,,"%4,9","%17,9",78,"8,8",,"4,4","%10,0","%55,0","%90,0",,73,136,209,80,82
2021,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði ,201410665,SAY,Turkish,50,15,15,,,,ÝSTANBUL,Marmara,---,---,---,266.898,120.997,294.093,447.454,,,"%20,0","%86,7",85,,"%4,7","%20,0","%67,1","8,1",,"3,4","%20,0","%60,0","%93,3",,67,124,191,82,59
2023,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði ,201410214,SAY,Turkish,50,10,8,,,,ÝSTANBUL,Marmara,---,---,---,293.394,226.531,317.821,422.323,,,,"%100,0",24,,%,"%16,7","%58,3","9,7",,"5,9",%,"%50,0","%87,5",,14,123,137,70,31
2022,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði ,201410214,SAY,Turkish,50,5,0.0,,,,ÝSTANBUL,Marmara,---,---,---,---,---,,,,,,,18,,%,"%5,6",11,"10,3",,,,,,,,,,,31
2021,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði ,201410214,SAY,Turkish,50,8,2,,,,ÝSTANBUL,Marmara,---,---,---,299.145,297.589,393.976,410.938,,,"%0,0","%100,0",18,,%,"%27,8","%61,1","9,2",,"3,0",%,"%50,0","%100,0",,10,7,17,14,66
2023,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Yazýlým Mühendisliði,201490099,SAY,English,50,40,40,,,,ÝSTANBUL,Marmara,---,---,---,117.672,77.507,129.999,279.571,,,"%12,5","%92,5",403,,"%12,9","%40,9","%75,2","6,8",,"2,0","%57,5","%97,5","%97,5",,233,314,547,192,105
2022,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Yazýlým Mühendisliði,201490099,SAY,English,50,40,40,,,,ÝSTANBUL,Marmara,---,---,---,130.158,62.103,133.404,265.858,,,"%22,5","%82,5",619,,"%11,5","%38,0",476,"6,6",,"3,3","%20,0","%70,0","%97,5",,163,278,442,156,69
2021,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Yazýlým Mühendisliði,201490099,SAY,English,50,30,30,,,,ÝSTANBUL,Marmara,---,---,---,170.542,64.638,222.802,518.704,,,"%3,3","%100,0",350,,"%6,0","%38,3","%81,4","6,1",,"3,8","%3,3","%63,3","%96,7",,88,274,362,162,
2023,FATÝH SULTAN MEHMET VAKIF ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Yazýlým Mühendisliði,201490171,SAY,English,0,11,11,,,,ÝSTANBUL,Marmara,---,---,---,209.903,119.810,222.813,373.163,,,"%36,4","%72,7",92,,"%9,8","%37,0","%77,2","6,4",,"1,6","%54,5","%90,9","%100,0",,5,101,108,56,70
2023,FENERBAHÇE ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Endüstri Mühendisliði,209010198,SAY,English,50,25,9,,,,ÝSTANBUL,Marmara,---,---,---,295.881,141.131,311.528,544.654,,,"%44,4","%66,7",115,,"%3,5","%10,4","%42,6","11,2",,"3,2","%44,4","%77,8","%100,0",,49,106,159,54,28
2022,FENERBAHÇE ÜNÝVERSÝTESÝ,Mühendislik ve Mimarlýk Fakültesi,Endüstri Mühendisliði,209010198,SAY,English,50,20,15,,,,ÝSTANBUL,Marmara,---,---,---,297.345,142.867,350.945,545.035,,,"%26,7","%80,0",56,,%,"%3,6",27,"10,7",,"6,3",%,"%13,3","%93,3",,11,206,217,113,20
2023,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ergoterapi ,209010044,SAY,Turkish,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,781.790,448.780,983.746,1.570.545,,,"%52,0","%56,0",402,,"%21,9","%37,6","%66,2","9,2",,"4,6","%20,0","%56,0","%88,0",,60,246,315,67,70
2022,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ergoterapi ,209010044,SAY,Turkish,50,24,24,,,,ÝSTANBUL,Marmara,---,---,---,1.183.623,636.180,1.402.698,2.286.170,,,"%37,5","%83,3",47,,"%2,1","%14,9",19,"11,7",,"10,4","%4,2","%20,8","%54,2",,39,436,482,121,53
2021,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ergoterapi ,209010044,SAY,Turkish,50,34,1,,,,ÝSTANBUL,Marmara,---,---,---,374.096,374.096,403.462,403.462,,,"%100,0",,9,,%,"%33,3","%55,6","10,3",,"3,0",%,"%100,0","%100,0",,10,2,12,2,30
2023,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,209010092,SAY,English,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,709.493,317.854,936.483,1.527.698,,,"%36,0","%84,0",365,,"%10,1","%23,0","%55,1","9,8",,"2,5","%44,0","%72,0","%100,0",,18,270,297,135,38
2022,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,209010092,SAY,English,50,17,17,,,,ÝSTANBUL,Marmara,---,---,---,700.054,388.307,960.698,1.382.502,,,"%11,8","%94,1",134,,"%2,2","%11,2",53,"12,7",,"9,6","%11,8","%23,5","%58,8",,13,313,326,204,22
2021,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,209010092,SAY,English,50,34,4,,,,ÝSTANBUL,Marmara,---,---,---,384.396,245.587,375.709,535.803,,,"%0,0","%100,0",20,,%,"%25,0","%55,0","10,4",,"2,8",%,"%100,0","%100,0",,---,52,52,50,
2023,HALÝÇ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,201990480,SAY,English,50,31,31,,,,ÝSTANBUL,Marmara,---,---,---,265.515,141.254,313.893,740.673,,,"%6,5","%96,8",321,,"%4,0","%17,1","%52,6","10,2",,"3,5","%32,3","%64,5","%96,8",,142,262,404,170,87
2022,HALÝÇ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,201990480,SAY,English,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,285.016,136.873,273.734,458.337,,,,"%100,0",121,,"%5,8","%17,4",62,"9,3",,"5,0","%24,0","%56,0","%88,0",,113,206,319,113,56
2021,HALÝÇ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,201990480,SAY,English,50,26,17,,,,ÝSTANBUL,Marmara,---,---,---,293.497,169.426,375.881,785.642,,,"%23,5","%82,4",107,,"%3,7","%15,9","%57,9","9,0",,"2,9","%23,5","%82,4","%100,0",,70,129,199,78,13
2023,HALÝÇ ÜNÝVERSÝTESÝ,Mimarlýk Fakültesi,Mimarlýk ,201910606,SAY,Turkish,50,22,14,,,,ÝSTANBUL,Marmara,---,---,---,245.649,174.276,246.358,380.165,,,"%28,6","%92,9",74,,"%5,4","%16,2","%63,5","9,2",,"3,5","%28,6","%50,0","%100,0",,40,104,144,81,87
2022,HALÝÇ ÜNÝVERSÝTESÝ,Mimarlýk Fakültesi,Mimarlýk ,201910606,SAY,Turkish,50,34,14,,,,ÝSTANBUL,Marmara,---,---,---,243.597,167.556,293.801,546.454,,,"%14,3","%92,9",80,,"%3,8","%20,0",51,"8,2",,"3,2","%21,4","%71,4","%92,9",,39,117,156,127,111
2021,HALÝÇ ÜNÝVERSÝTESÝ,Mimarlýk Fakültesi,Mimarlýk ,201910606,SAY,Turkish,50,38,18,,,,ÝSTANBUL,Marmara,---,---,---,249.749,140.550,347.926,507.372,,,"%44,4","%77,8",103,,"%4,9","%18,4","%66,0","8,6",,"3,0","%27,8","%61,1","%100,0",,64,158,225,139,125
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði,201650227,SAY,English,0,20,20,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,261.733,149.025,271.443,607.106,,,"%40,0","%75,0",92,,"%5,4","%18,5","%51,1","10,3",,"5,9","%20,0","%35,0","%85,0",,112,131,271,98,98
2022,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Bilgisayar Mühendisliði,201650227,SAY,English,0,10,10,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,249.723,139.837,312.715,559.847,,,,"%100,0",40,,%,"%15,0",29,"7,5",,"5,5",%,"%30,0","%90,0",,81,65,147,90,85
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Dijital Oyun Tasarýmý ,201650290,SAY,Turkish,0,12,12,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,1.104.388,675.150,1.280.578,1.993.646,,,"%16,7","%91,7",36,,%,"%25,0","%72,2","8,9",,"6,7",%,"%50,0","%75,0",,44,84,129,44,10
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Havacýlýk ve Uzay Bilimleri Fakültesi,Havacýlýk ve Uzay Mühendisliði,201650241,SAY,English,0,5,4,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,298.808,266.293,370.833,585.369,,,,"%100,0",9,,%,"%33,3","%88,9","4,9",,"6,0",%,%,"%75,0",,14,48,62,11,12
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Ýnþaat Mühendisliði,201650325,SAY,English,50,5,1,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,291.904,291.904,747.214,747.214,,,,"%100,0",12,,%,"%33,3","%58,3","10,1",,"2,0",%,"%100,0","%100,0",,---,6,6,2,7
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Mimarlýk Fakültesi,Mimarlýk ,201650234,SAY,Turkish,0,5,0.0,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,---,,,,,,,,8,,%,"%12,5","%50,0","10,9",,,,,,,,,,,156
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Yazýlým Mühendisliði,201650180,SAY,English,0,20,20,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,233.376,137.208,265.605,629.877,,,"%20,0","%80,0",74,,"%9,5","%31,1","%63,5","8,7",,"5,4","%20,0","%55,0","%85,0",,112,141,272,77,124
2022,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Yazýlým Mühendisliði,201650180,SAY,English,0,10,10,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,191.781,125.750,217.323,452.205,,,"%40,0","%70,0",55,,"%5,5","%32,7",46,"6,3",,"4,9",%,"%40,0","%100,0",,33,72,105,44,66
2023,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,202090270,SAY,English,0,35,27,,,,ÝSTANBUL,Marmara,---,---,---,279.427,92.086,196.409,432.679,,,"%22,2","%85,2",110,,"%6,4","%30,0","%71,8","7,1",,"2,6","%25,9","%74,1","%100,0",,48,270,318,164,126
2022,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,202090270,SAY,English,0,20,20,,,,ÝSTANBUL,Marmara,---,---,---,151.354,103.031,184.535,273.305,,,"%35,0","%90,0",119,,"%2,5","%23,5",80,"8,5",,"5,2",%,"%50,0","%85,0",,41,235,276,132,112
2021,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði,202090270,SAY,English,0,15,15,,,,ÝSTANBUL,Marmara,---,---,---,189.526,146.885,252.257,390.597,,,"%13,3","%93,3",72,,%,"%19,4","%58,3","9,0",,"5,7",%,"%26,7","%80,0",,28,153,182,97,
2023,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Biyomedikal Mühendisliði,202090274,SAY,English,50,10,1,,,,ÝSTANBUL,Marmara,---,---,---,137.191,137.191,222.221,222.221,,,,"%100,0",24,,%,"%16,7","%54,2","9,6",,"4,0",%,%,"%100,0",,3,9,12,6,15
2022,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Biyomedikal Mühendisliði,202090274,SAY,English,50,8,5,,,,ÝSTANBUL,Marmara,---,---,---,263.631,167.176,358.565,455.155,,,"%20,0","%80,0",18,,%,"%22,2",11,"9,4",,"3,4",%,"%60,0","%100,0",,14,44,58,18,18
2021,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Biyomedikal Mühendisliði,202090274,SAY,English,50,9,6,,,,ÝSTANBUL,Marmara,---,---,---,286.199,183.783,410.854,517.325,,,"%16,7","%83,3",24,,%,"%20,8","%58,3","8,4",,"4,3",%,"%50,0","%100,0",,16,36,52,18,
2023,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Elektrik-Elektronik Mühendisliði,202090276,SAY,English,50,30,25,,,,ÝSTANBUL,Marmara,---,---,---,298.515,82.850,255.873,450.727,,,"%4,0","%96,0",218,,"%4,1","%14,2","%49,5","10,3",,"2,4","%36,0","%84,0","%100,0",,86,260,356,129,104
2022,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Elektrik-Elektronik Mühendisliði,202090276,SAY,English,50,33,33,,,,ÝSTANBUL,Marmara,---,---,---,295.185,107.949,333.339,631.018,,,"%24,2","%81,8",126,,"%4,0","%13,5",64,"10,0",,"6,7","%12,1","%33,3","%81,8",,108,341,451,163,101
2021,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Elektrik-Elektronik Mühendisliði,202090276,SAY,English,50,34,17,,,,ÝSTANBUL,Marmara,---,---,---,296.467,103.140,347.153,821.794,,,"%29,4","%88,2",102,,"%2,9","%13,7","%52,9","10,4",,"4,8","%17,6","%64,7","%88,2",,49,192,241,94,
2023,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Endüstri Mühendisliði,202090278,SAY,English,50,30,30,,,,ÝSTANBUL,Marmara,---,---,---,215.281,62.603,203.381,397.260,,,"%6,7","%93,3",245,,"%6,1","%18,8","%60,8","8,8",,"4,1","%16,7","%60,0","%90,0",,108,254,362,220,138
2022,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Endüstri Mühendisliði,202090278,SAY,English,50,28,28,,,,ÝSTANBUL,Marmara,---,---,---,199.043,82.092,222.763,488.622,,,"%21,4","%85,7",282,,"%8,2","%18,4",165,"9,3",,"4,9","%10,7","%39,3","%92,9",,48,224,272,134,146
2021,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Endüstri Mühendisliði,202090278,SAY,English,50,30,30,,,,ÝSTANBUL,Marmara,---,---,---,254.284,99.708,265.785,542.212,,,"%20,0","%90,0",152,,"%2,6","%14,5","%63,2","8,7",,"4,4","%10,0","%40,0","%93,3",,85,268,353,192,
2023,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Endüstri Mühendisliði,202090259,SAY,English,0,10,7,,,,ÝSTANBUL,Marmara,---,---,---,280.588,234.072,373.075,757.034,,,"%14,3","%100,0",55,,"%3,6","%16,4","%58,2","9,6",,"3,4","%28,6","%71,4","%100,0",,20,79,101,33,49
2022,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Endüstri Mühendisliði,202090259,SAY,English,0,6,6,,,,ÝSTANBUL,Marmara,---,---,---,235.499,204.641,280.131,417.654,,,"%16,7","%100,0",43,,%,"%16,3",22,"10,3",,"5,7",%,"%16,7","%100,0",,6,88,94,45,73
2021,IÞIK ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Endüstri Mühendisliði,202090259,SAY,English,0,10,6,,,,ÝSTANBUL,Marmara,---,---,---,297.749,269.195,470.973,625.774,,,"%0,0","%100,0",22,,%,"%22,7","%54,5","10,1",,"6,8",%,"%16,7","%83,3",,6,86,92,38,
