academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2021,İSTANBUL GELİŞİM ÜNİVERSİTESİ,Uygulamalı Bilimler Fakültesi,Yeni Medya ve İletişim ,202790587,SÖZ,Turkish,50,21,21.0,,,,İSTANBUL,Marmara,---,---,---,536.553,160.569,998.746,1.460.927,,,"%4,8","%95,2",89.0,,"%22,5","%43,8","%84,3","5,6",,"1,4","%85,7","%95,2","%100,0",,36,123.0,159.0,94.0,
2023,İSTANBUL KENT ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları,208750369,SÖZ,English,50,25,25.0,,,,İSTANBUL,Marmara,---,---,---,660.912,87.073,1.126.259,1.829.061,,,"%16,0","%84,0",114.0,,"%16,7","%43,9","%78,9","5,8",,"2,4","%56,0","%96,0","%96,0",,61,172.0,236.0,109.0,29.0
2022,İSTANBUL KENT ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları,208750369,SÖZ,English,50,17,17.0,,,,İSTANBUL,Marmara,---,---,---,689.590,131.682,1.184.677,2.001.561,,,"%23,5","%76,5",113.0,,"%13,3","%29,2",72,"7,9",,"2,4","%52,9","%82,4","%100,0",,30,180.0,213.0,111.0,17.0
2023,İSTANBUL KENT ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Görsel İletişim Tasarımı,208750579,SÖZ,English,50,33,20.0,,,,İSTANBUL,Marmara,---,---,---,1.336.902,133.300,1.426.894,2.447.733,,,"%5,0","%100,0",118.0,,"%8,5","%21,2","%56,8","9,1",,"2,9","%50,0","%85,0","%90,0",,27,190.0,217.0,81.0,16.0
2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Çizgi Film ve Animasyon ,203090123,SÖZ,Turkish,50,43,38.0,,,,İSTANBUL,Marmara,---,---,---,1.545.976,97.633,1.367.080,2.815.024,,,"%10,5","%94,7",157.0,,"%15,3","%38,9","%75,8","6,3",,"2,0","%63,2","%92,1","%97,4",,53,325.0,378.0,115.0,108.0
2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Çizgi Film ve Animasyon ,203090123,SÖZ,Turkish,50,34,34.0,,,,İSTANBUL,Marmara,---,---,---,677.977,152.627,935.126,1.799.321,,,"%14,7","%91,2",190.0,,"%6,8","%32,6",130,"7,5",,"3,2","%32,4","%79,4","%91,2",,48,285.0,333.0,115.0,97.0
2021,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Çizgi Film ve Animasyon ,203090123,SÖZ,Turkish,50,41,18.0,,,,İSTANBUL,Marmara,---,---,---,562.888,240.172,913.241,1.558.806,,,"%11,1","%94,4",60.0,,"%16,7","%40,0","%83,3","5,5",,"1,6","%55,6","%94,4","%100,0",,6,119.0,126.0,64.0,54.0
2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Çizgi Film ve Animasyon ,203090145,SÖZ,Turkish,0,8,8.0,,,,İSTANBUL,Marmara,---,---,---,501.295,75.568,571.235,1.092.365,,,"%12,5","%87,5",31.0,,"%32,3","%51,6","%77,4","5,7",,"1,1","%87,5","%100,0","%100,0",,12,65.0,78.0,27.0,55.0
2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Çizgi Film ve Animasyon ,203090145,SÖZ,Turkish,0,9,9.0,,,,İSTANBUL,Marmara,---,---,---,168.205,71.535,513.001,855.976,,,"%11,1","%88,9",69.0,,"%37,7","%62,3",58,"4,6",,"2,7","%66,7","%77,8","%100,0",,8,54.0,62.0,33.0,49.0
2021,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Çizgi Film ve Animasyon ,203090145,SÖZ,Turkish,0,6,6.0,,,,İSTANBUL,Marmara,---,---,---,270.627,19.897,563.834,967.700,,,"%16,7","%83,3",23.0,,"%39,1","%82,6","%95,7","3,5",,"1,5","%50,0","%100,0","%100,0",,3,36.0,39.0,21.0,39.0
2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,İletişim Sanatları ,203010442,SÖZ,Turkish,0,8,8.0,,,,İSTANBUL,Marmara,---,---,---,948.984,517.619,1.389.527,1.752.645,,,,"%100,0",32.0,,"%15,6","%43,8","%68,8","6,9",,"1,4","%62,5","%100,0","%100,0",,5,79.0,84.0,17.0,66.0
2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,İletişim Sanatları ,203010442,SÖZ,Turkish,0,8,8.0,,,,İSTANBUL,Marmara,---,---,---,501.024,157.013,994.793,1.504.115,,,"%25,0","%75,0",49.0,,"%18,4","%46,9",43,"4,9",,"1,6","%50,0","%100,0","%100,0",,21,83.0,104.0,13.0,98.0
2021,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,İletişim Sanatları ,203010442,SÖZ,Turkish,0,2,2.0,,,,İSTANBUL,Marmara,---,---,---,203.469,185.526,562.635,582.778,,,"%0,0","%100,0",27.0,,"%22,2","%63,0","%96,3","3,6",,"3,0",%,"%50,0","%100,0",,5,37.0,42.0,5.0,93.0
2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,İletişim Sanatları ,203010469,SÖZ,Turkish,50,26,26.0,,,,İSTANBUL,Marmara,---,---,---,1.111.410,201.248,1.520.121,2.517.643,,,,"%100,0",172.0,,"%11,6","%30,8","%67,4","7,6",,"2,8","%53,8","%84,6","%96,2",,29,285.0,314.0,35.0,99.0
2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,İletişim Sanatları ,203010469,SÖZ,Turkish,50,17,17.0,,,,İSTANBUL,Marmara,---,---,---,1.043.764,498.808,1.457.656,2.147.220,,,,"%100,0",86.0,,"%4,7","%24,4",55,"8,3",,"4,2","%17,6","%58,8","%94,1",,6,275.0,281.0,27.0,121.0
2021,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,İletişim Sanatları ,203010469,SÖZ,Turkish,50,25,8.0,,,,İSTANBUL,Marmara,---,---,---,527.053,178.825,998.997,1.224.301,,,"%0,0","%100,0",29.0,,"%10,3","%27,6","%69,0","7,2",,"2,3","%37,5","%75,0","%100,0",,1,53.0,54.0,17.0,143.0
2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,İletişim ve Tasarımı ,203090162,SÖZ,Turkish,50,27,15.0,,,,İSTANBUL,Marmara,---,---,---,1.386.257,481.998,1.480.546,2.204.594,,,"%6,7","%100,0",164.0,,"%5,5","%23,8","%71,3","7,5",,"1,8","%60,0","%86,7","%100,0",,16,171.0,188.0,29.0,54.0
2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,İletişim ve Tasarımı ,203090162,SÖZ,Turkish,50,17,17.0,,,,İSTANBUL,Marmara,---,---,---,782.476,95.374,1.162.638,1.681.998,,,"%5,9","%94,1",158.0,,"%6,3","%18,4",99,"8,9",,"4,5","%17,6","%47,1","%94,1",,9,193.0,202.0,37.0,48.0
2021,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,İletişim ve Tasarımı ,203090162,SÖZ,Turkish,50,25,6.0,,,,İSTANBUL,Marmara,---,---,---,549.132,283.002,908.116,1.354.242,,,"%16,7","%100,0",41.0,,"%2,4","%26,8","%65,9","8,2",,"3,0","%16,7","%83,3","%100,0",,1,33.0,34.0,14.0,28.0
2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,203011088,SÖZ,Turkish,50,46,46.0,,,,İSTANBUL,Marmara,---,---,---,165.790,56.066,820.710,1.365.278,,,"%45,7","%69,6",196.0,,"%18,9","%40,8","%77,6","6,0",,"1,7","%71,7","%91,3","%100,0",,171,243.0,430.0,163.0,137.0
2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,203011088,SÖZ,Turkish,50,46,46.0,,,,İSTANBUL,Marmara,---,---,---,125.563,30.026,733.942,1.171.310,,,"%34,8","%65,2",375.0,,"%20,3","%41,1",278,"7,1",,"5,7","%23,9","%45,7","%82,6",,123,393.0,531.0,233.0,139.0
2021,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,203011088,SÖZ,Turkish,50,38,38.0,,,,İSTANBUL,Marmara,---,---,---,143.506,80.435,676.215,1.276.585,,,"%34,2","%71,1",271.0,,"%21,4","%38,4","%82,7","5,7",,"2,9","%50,0","%68,4","%100,0",,99,257.0,366.0,226.0,169.0
2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,203090140,SÖZ,Turkish,0,5,4.0,,,,İSTANBUL,Marmara,---,---,---,252.098,163.078,889.591,1.189.365,,,"%25,0","%75,0",31.0,,"%6,5","%35,5","%67,7","7,3",,"1,8","%50,0","%100,0","%100,0",,---,52.0,52.0,15.0,41.0
2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,203090140,SÖZ,Turkish,0,5,5.0,,,,İSTANBUL,Marmara,---,---,---,165.529,137.734,626.854,765.536,,,"%60,0","%60,0",49.0,,"%12,2","%36,7",37,"7,0",,"3,4",%,"%60,0","%100,0",,26,25.0,54.0,14.0,49.0
2021,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,203090140,SÖZ,Turkish,0,4,4.0,,,,İSTANBUL,Marmara,---,---,---,220.430,187.765,790.764,972.042,,,"%50,0","%75,0",34.0,,"%11,8","%29,4","%70,6","6,8",,"2,3","%25,0","%100,0","%100,0",,8,22.0,30.0,20.0,38.0
2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,"Radyo, Televizyon ve Sinema ",203090159,SÖZ,Turkish,50,34,27.0,,,,İSTANBUL,Marmara,---,---,---,1.228.210,202.372,1.389.924,2.246.961,,,"%3,7","%96,3",231.0,,"%7,4","%22,5","%65,8","8,1",,"1,8","%63,0","%85,2","%100,0",,34,273.0,307.0,135.0,84.0
2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,"Radyo, Televizyon ve Sinema ",203090159,SÖZ,Turkish,50,27,27.0,,,,İSTANBUL,Marmara,---,---,---,692.610,214.643,1.100.910,2.082.164,,,"%7,4","%92,6",301.0,,"%6,6","%18,9",162,"9,5",,"4,9","%40,7","%63,0","%81,5",,47,317.0,364.0,149.0,65.0
2021,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,"Radyo, Televizyon ve Sinema ",203090159,SÖZ,Turkish,50,45,11.0,,,,İSTANBUL,Marmara,---,---,---,543.947,200.735,880.939,1.130.921,,,"%18,2","%81,8",102.0,,"%3,9","%14,7","%68,6","8,5",,"3,9","%36,4","%63,6","%90,9",,9,81.0,90.0,45.0,32.0
2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı ,203010151,SÖZ,Turkish,50,26,26.0,,,,İSTANBUL,Marmara,---,---,---,1.371.446,709.727,2.063.323,2.716.870,,,"%15,4","%88,5",270.0,,"%5,6","%23,7","%58,5","8,8",,"5,2","%34,6","%65,4","%88,5",,189,299.0,492.0,111.0,67.0
2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı ,203010151,SÖZ,Turkish,50,20,20.0,,,,İSTANBUL,Marmara,---,---,---,1.492.381,276.276,1.716.373,2.796.380,,,"%10,0","%90,0",106.0,,"%1,9","%13,2",58,"9,7",,"6,4","%10,0","%40,0","%75,0",,56,316.0,373.0,85.0,85.0
2021,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı ,203010151,SÖZ,Turkish,50,29,8.0,,,,İSTANBUL,Marmara,---,---,---,541.666,213.141,949.512,1.500.056,,,"%12,5","%100,0",56.0,,"%10,7","%32,1","%82,1","6,3",,"1,6","%75,0","%87,5","%100,0",,6,67.0,73.0,38.0,135.0
