academicYear,universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2024,ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,İngiliz Dili ve Edebiyatı,111790331,DİL,İngilizce,,70,70,,,,ANKARA,İç Anadolu,2,3,---,15.252,10.619,371.65,650.51,,,"% 63,5","% 52,7",1.738,,"% 7,3","% 24,5","% 69,7","7,5",,"6,9","% 4,1","% 18,9","% 82,4",,764,25,789,360,222
2024,İSTANBUL ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Fransız Dili ve Edebiyatı,105610167,DİL,Fransızca,,60,62,,,,İSTANBUL,Marmara,3,1,3,15.256,4.551,348.418,685.253,,,"% 21,0","% 85,5",1.162,,"% 7,6","% 28,2","% 77,4","6,6",,"5,0","% 12,9","% 43,5","% 88,7",,639,43,682,119,284
2024,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,İngilizce Mütercim ve Tercümanlık,107690225,DİL,,,50,51,,,,MUĞLA,Ege,---,---,4,15.283,8.334,354.757,539.783,,,"% 85,2","% 37,0",1.586,,"% 6,8","% 23,3","% 65,7","8,1",,"6,6","% 5,6","% 31,5","% 77,8",,632,9,641,252,211
2024,İSTANBUL ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,İtalyan Dili ve Edebiyatı,105610201,DİL,,,55,57,,,,İSTANBUL,Marmara,---,2,2,15.561,4.093,331.299,637.843,,,"% 26,3","% 78,9",1.088,,"% 7,8","% 28,3","% 76,9","6,8",,"3,5","% 24,6","% 64,9","% 96,5",,436,31,469,65,255
2024,DİCLE ÜNİVERSİTESİ,devlet,Ziya Gökalp Eğitim Fakültesi,İngilizce Öğretmenliği,103010328,DİL,,,30,30,,,,DİYARBAKIR,Güneydoğu Anadolu,1,1,1,15.572,2.592,295.885,565.708,,,"% 35,9","% 87,2",865,,"% 31,7","% 51,0","% 81,4","5,4",,"3,6","% 53,8","% 61,5","% 92,3",,253,1,254,241,235
2024,ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,İngilizce Öğretmenliği,110510142,DİL,,,40,40,,,,ANTALYA ,,---,2,1,15.685,8.468,329.817,640.492,,,"% 82,9",,1.719,,"% 7,0","% 20,9","% 63,7","8,4",,"8,0","% 2,4","% 19,5","% 73,2",,521,3,524,469,186
2024,İSTANBUL ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Alman Dili ve Edebiyatı,105610061,DİL,Almanca,,60,62,,,,İSTANBUL,Marmara,3,1,2,15.96,2.114,302.425,575.823,,,"% 32,3","% 88,7",944,,"% 11,0","% 31,7","% 77,0","6,7",,"4,8","% 22,6","% 50,0","% 90,3",,633,58,691,144,272
2024,NECMETTİN ERBAKAN ÜNİVERSİTESİ,devlet,Ahmet Keleşoğlu Eğitim Fakültesi,İngilizce Öğretmenliği,107010113,DİL,,,50,50,,,,KONYA ,,1,2,4,16.226,1.464,306.558,649.509,,,"% 50,0",,1.521,,"% 16,0","% 31,2","% 68,8","7,5",,"4,9","% 26,9","% 48,1","% 90,4",,485,8,493,431,440
2024,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,İngilizce Öğretmenliği,100110045,DİL,,,40,40,,,,BOLU,Karadeniz,1,2,2,16.262,11.856,345.778,617.317,,,"% 92,7","% 29,3",2.231,,"% 5,6","% 18,8","% 60,7","8,7",,"8,5","% 2,4","% 12,2","% 65,9",,527,5,532,441,475
2024,İSTANBUL ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Dilbilimi,105611111,DİL,,,60,61,,,,İSTANBUL,Marmara,3,1,3,16.266,3.263,329.503,578.514,,,"% 37,1","% 77,4",874,,"% 9,7","% 28,3","% 69,9","7,4",,"5,2","% 17,7","% 50,0","% 83,9",,573,54,627,121,333
