academicYear,universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount,baseScore,topScore
2019,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,SağlıkYönetimi,,,Türkçe,,52,52,,,,ÇANKIRI,,,,,642681,241052,906541,1493703,,,1.54,,498,,0.3,,,10.3,,8.4,"%13,5","%34,5","%65,4",,,,961,400,,"49,209,405","49,839,775"
2019,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,BeslenmeveDiyetetik,,,Türkçe,,62,62,,,,ÇANKIRI,,,,,213407,136768,263937,567197,,,0,,1854,,0.81,,,7.7,,5.5,"%8,1","%48,4","%83,8",,,,1140,426,,"4,369,118","44,692,989"
2019,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,Ebelik,,,Türkçe,,62,62,,,,ÇANKIRI,,,,,240538,217329,359585,715304,,,0,,5946,,0.52,,,10.1,,12.6,"%0,0","%6,5","%40,3",,,,1323,767,,0,"29,547,224"
2019,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,FizyoterapiveRehabilitasyon,,,Türkçe,,62,62,,,,ÇANKIRI,,,,,225104,170684,342609,755533,,,0,,1838,,0.49,,,8.1,,4.2,"%16,1","%61,3","%93,5",,,,1207,199,,0,"29,503,402"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Beden Eğitimi ve Spor Yüksekokulu,SporYöneticiliği,,,Türkçe,,52,52,,,,ADANA,,,,,428749,110880,472466,1011012,,,5.38,,633,,2.05,,,7.1,,4.4,"%51,9","%73,1","%82,6",,,,530,77,,"31,053,886","34,116,914"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Ceyhan Mühendislik Fakültesi,MakineMühendisliği,,,Türkçe,,41,41,,,,ADANA,,,,,252145,88993,368833,636310,,,3.17,,508,,0.26,,,11.7,,7.6,"%9,8","%36,6","%70,7",,,,688,274,,"23,800,146","31,334,125"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Ceyhan Veteriner Fakültesi,Veterinerlik,,,Türkçe,,52,52,,,,ADANA,,,,,134165,76737,185016,456059,,,1.92,,1810,,0.74,,,8.6,,6.8,"%15,4","%34,5","%78,8",,,,581,476,,"27,755,392","34,526,636"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Diş Hekimliği Fakültesi,DişHekimliği,,,Türkçe,,103,103,,,,ADANA,,,,,22113,14632,32815,75542,,,3.88,,2777,,1.06,,,10.6,,11.3,"%6,80","%10,7","%40,8",,,,2063,1145,,"24,118,357","25,648,111"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eczacılık Fakültesi,Eczacılık,,,Türkçe,,62,62,,,,ADANA,,,,,36630,28506,48690,116720,,,3.87,,2184,,0.61,,,10.7,,10.3,"%8,1","%14,4","%54,8",,,,1042,502,,"25,402,015","30,650,289"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,BilgisayarveÖğretimTeknolojileriÖğretmenliği,,,Türkçe,,21,7,,,,ADANA,,,,,,130424,447139,1278639,,,5.71,,27,,0.37,,,11.4,,8.3,"%14,2","%28,5","%71,3",,,,92,13,,"26,028,247","29,502,206"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,FelsefeGrubuÖğretmenliği,,,Türkçe,,21,9,,,,ADANA,,,,,,87164,338440,592481,,,5.56,,32,,0.31,,,10.3,,5.9,"%11,1","%44,4","%77,8",,,,94,11,,0,"27,518,939"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,İlköğretimMatematikÖğretmenliği,,,Türkçe,,41,41,,,,ADANA,,,,,72798,37455,85992,138122,,,4.39,,3602,,2.4,,,6.3,,5.1,"%29,2","%53,7","%82,8",,,,495,282,,"30,413,525","33,199,511"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,TürkçeÖğretmenliği,,,Türkçe,,47,47,,,,ADANA,,,,,18253,1211,341730,666899,,,5.96,,1284,,1.69,,,7.3,,4.5,"%42,6","%59,5","%89,4",,,,501,293,,"2,254,553","2,711,007"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,AlmancaÖğretmenliği,,,Almanca,,52,52,,,,ADANA,,,,,40310,3098,655397,1715947,,,4.42,,554,,0.97,,,10.1,,5.6,"%42,3","%59,5","%76,9",,,,516,139,,"23,239,302","29,831,214"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,FenBilgisiÖğretmenliği,,,Türkçe,,52,52,,,,ADANA,,,,,244411,114320,295585,697311,,,5,,726,,0.33,,,12.8,,10.4,"%9,6","%30,8","%57,6",,,,727,205,,"32,898,134","35,457,954"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,FransızcaÖğretmenliği,,,Fransızca,,52,52,,,,ADANA,,,,,52909,12520,695782,1449898,,,3.85,,345,,0.87,,,10.2,,7.5,"%21,2","%38,5","%69,1",,,,639,114,,"33,184,904","34,232,742"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,SosyalBilgilerÖğretmenliği,,,Türkçe,,52,52,,,,ADANA,,,,,59818,16352,506576,954912,,,5.19,,1112,,0.84,,,10.2,,10.7,"%5,80","%21,2","%55,8",,,,797,199,,"33,622,485","35,577,156"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,OkulÖncesiÖğretmenliği,,,Türkçe,,62,62,,,,ADANA,,,,,14750,1161,327117,581749,,,6.29,,1711,,2.23,,,7.7,,2.5,"%59,6","%80,6","%95,1",,,,743,461,,"37,242,974","3,769,253"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,SınıfÖğretmenliği,,,Türkçe,,62,62,,,,ADANA,,,,,93687,33584,226641,547503,,,4.19,,1973,,1.23,,,8.9,,5.4,"%33,9","%51,6","%80,6",,,,884,587,,"32,726,524","35,614,573"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,RehberlikvePsikolojikDanışmanlık,,,Türkçe,,72,72,,,,ADANA,,,,,72491,30785,208853,485128,,,2.36,,1248,,1.18,,,9.2,,7.1,"%13,9","%37,5","%76,4",,,,1079,624,,0,"24,018,286"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Eğitim Fakültesi,İngilizceÖğretmenliği,,,İngilizce,,93,93,,,,ADANA,,,,,13361,2840,320575,633953,,,3.44,,1661,,1.91,,,6.6,,4.4,"%28,9","%51,6","%88,2",,,,1002,907,,"25,839,506","26,615,863"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,İstatistik(KKTCUyruklu),,,Türkçe,,2,0,,,,ADANA,,,,,,,,,,,10,,0,,0,,,,,,"%0,0","%0,0","%0,0",,,,0,0,,"26,890,893","35,660,367"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Fizik,,,Türkçe,,21,21,,,,ADANA,,,,,468793,364197,651190,1164536,,,4.29,,121,,0.58,,,11.2,,7.8,"%19,0","%33,3","%66,7",,,,352,116,,"20,724,472","31,622,149"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Kimya,,,Türkçe,,21,21,,,,ADANA,,,,,348359,300570,512260,836805,,,5.24,,386,,0.44,,,9.5,,6.6,"%19,0","%38,1","%81,0",,,,263,156,,"32,566,132","36,055,003"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,İstatistik,,,Türkçe,,31,31,,,,ADANA,,,,,472256,295811,690968,1074705,,,4.19,,111,,0.63,,,10.4,,6.2,"%22,6","%45,2","%80,6",,,,501,185,,"267,221","37,253,966"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Biyoloji,,,Türkçe,,41,41,,,,ADANA,,,,,381124,168316,458521,966105,,,4.88,,320,,1.09,,,8.9,,3.3,"%41,5","%68,3","%92,7",,,,377,115,,"28,100,969","34,290,312"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Arkeoloji,,,Türkçe,,52,52,,,,ADANA,,,,,753165,4342,647950,1390537,,,8.85,,206,,1.65,,,7.7,,4.1,"%42,3","%55,8","%90,4",,,,429,73,,0,"25,891,433"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Matematik,,,Türkçe,,62,62,,,,ADANA,,,,,258994,111092,333529,862788,,,6.45,,850,,1.59,,,8.5,,7.5,"%16,1","%33,9","%75,8",,,,892,291,,"22,093,553","2,910,158"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,TürkDiliveEdebiyatı,,,Türkçe,,82,82,,,,ADANA,,,,,113166,19382,635116,1118259,,,6.34,,961,,2.04,,,7.8,,7,"%18,3","%40,2","%78,0",,,,1043,406,,"31,530,127","36,248,316"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Psikoloji,,,Türkçe,,93,93,,,,ADANA,,,,,53601,24486,172687,341023,,,2.58,,2053,,1.68,,,8.4,,8.9,"%7,5","%18,3","%66,7",,,,1406,641,,"22,870,761","25,886,025"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Güzel Sanatlar Fakültesi,TekstilveModaTasarımı,,,Türkçe,,36,36,,,,ADANA,,,,,613113,162206,676191,1447612,,,6.94,,286,,1.22,,,8.1,,3.4,"%44,4","%63,9","%94,3",,,,333,37,,0,"31,370,417"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Hukuk Fakültesi,Hukuk,,,Türkçe,,205,205,,,,ADANA,,,,,25567,2086,127416,285865,,,3.61,,4207,,1.06,,,8.4,,5.1,"%32,2","%41,5","%88,8",,,,2343,2136,,"27,633,072","32,948,345"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,İktisat,,,Türkçe,,103,103,,,,ADANA,,,,,557848,111670,725960,1388009,,,6.02,,1403,,0.53,,,8.6,,4.9,"%16,5","%48,5","%90,3",,,,1180,373,,"29,034,184","30,262,554"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,İşletme,,,Türkçe,,103,103,,,,ADANA,,,,,407415,168883,563376,1144443,,,6.8,,1477,,1.12,,,7.3,,3.7,"%25,2","%65,0","%96,1",,,,855,374,,0,"24,658,916"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,SiyasetBilimiveUluslararasıİlişkiler,,,İngilizce,,41,41,,,,ADANA,,,,,172045,73014,300319,646480,,,6.1,,566,,1.94,,,7.1,,6,"%26,8","%51,2","%80,5",,,,429,74,,"28,626,974","33,559,942"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,İktisat,,,İngilizce,,52,52,,,,ADANA,,,,,332983,191401,495112,809622,,,6.54,,628,,0.68,,,7.7,,3.9,"%11,5","%71,2","%94,1",,,,447,165,,"23,631,364","36,372,961"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,İşletme,,,İngilizce,,52,52,,,,ADANA,,,,,249261,100226,377721,616684,,,4.61,,798,,1.64,,,7.2,,7,"%17,2","%46,2","%73,1",,,,617,198,,"22,105,477","37,876,664"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,Ekonometri,,,İngilizce,,62,62,,,,ADANA,,,,,761920,235818,809238,1592371,,,5.97,,190,,0.68,,,8.2,,5.2,"%17,7","%48,4","%83,8",,,,760,109,,0,"33,549,429"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,SiyasetBilimiveUluslararasıİlişkiler,,,Türkçe,,62,62,,,,ADANA,,,,,272990,44868,382173,709947,,,7.1,,741,,1.39,,,6.9,,4.2,"%24,2","%72,6","%87,1",,,,495,114,,0,"32,402,298"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,Ekonometri,,,Türkçe,,72,72,,,,ADANA,,,,,768314,361445,921962,1448202,,,7.36,,272,,0.48,,,8.3,,5,"%11,1","%38,9","%91,7",,,,911,91,,0,"31,360,606"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,Maliye,,,Türkçe,,72,72,,,,ADANA,,,,,373792,105819,610507,1230090,,,5.42,,1104,,1.42,,,7,,4,"%38,9","%61,1","%90,3",,,,758,278,,0,"32,012,302"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İlahiyat Fakültesi,İlahiyat,,,Türkçe,,164,164,,,,ADANA,,,,,86970,2324,630512,1432199,,,6.04,,1870,,1.32,,,8.8,,6.6,"%34,1","%47,5","%77,4",,,,2163,1071,,"45,498,935","47,255,827"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İletişim Fakültesi,Gazetecilik,,,Türkçe,,62,62,,,,ADANA,,,,,263930,65564,790596,1359860,,,5.48,,826,,0.94,,,8.5,,6.1,"%12,9","%40,3","%77,4",,,,798,218,,"42,783,222","44,843,395"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İletişim Fakültesi,İletişimBilimleri,,,Türkçe,,62,62,,,,ADANA,,,,,296755,26190,822241,1364717,,,7.1,,775,,1.48,,,7.7,,4.6,"%17,7","%50,0","%93,5",,,,638,64,,0,"44,086,061"
2019,ÇUKUROVA ÜNİVERSİTESİ,,İletişim Fakültesi,"Radyo,TelevizyonveSinema",,,Türkçe,,62,62,,,,ADANA,,,,,164389,19799,661448,1326989,,,5.97,,847,,1.5,,,7.4,,3.9,"%40,3","%61,3","%93,5",,,,561,169,,0,"31,947,553"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Kozan İşletme Fakültesi,İşletme,,,Türkçe,,41,36,,,,ADANA,,,,,,493555,965308,1646918,,,4.72,,132,,0.61,,,10.4,,5.9,"%22,2","%50,0","%86,1",,,,483,170,,"20,566,669","25,364,748"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mimarlık Fakültesi,İçMimarlık,,,Türkçe,,62,62,,,,ADANA,,,,,207962,117801,244662,556802,,,4.19,,613,,1.17,,,8.5,,5.5,"%17,7","%43,5","%85,5",,,,854,151,,"27,218,528","36,599,717"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mimarlık Fakültesi,PeyzajMimarlığı,,,Türkçe,,72,72,,,,ADANA,,,,,406534,228039,561135,1095299,,,4.86,,575,,0.87,,,9.3,,5.4,"%34,6","%55,6","%83,3",,,,891,264,,0,"31,478,747"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mimarlık Fakültesi,Mimarlık,,,Türkçe,,93,93,,,,ADANA,,,,,112312,50729,112806,448680,,,4.3,,558,,0.84,,,9.3,,4.8,"%23,7","%49,5","%89,2",,,,1318,614,,"2,623,901","34,951,513"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mühendislik Fakültesi,MakineMühendisliği(KKTCUyruklu),,,İngilizce,,1,1,,,,ADANA,,,,,200933,200933,312286,312286,,,10,,9,,2.22,,,5.1,,9,"%0,0","%0,0","%100,",,,,14,5,,0,"26,961,453"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mühendislik Fakültesi,ÇevreMühendisliği,,,Türkçe,,21,6,,,,ADANA,,,,,,106743,199391,347145,,,10,,42,,0.71,,,10.2,,2.2,"%50,0","%83,3","%100,",,,,20,6,,"24,345,086","31,642,821"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mühendislik Fakültesi,TekstilMühendisliği,,,Türkçe,,21,12,,,,ADANA,,,,,,173473,302184,502630,,,3.33,,96,,0.1,,,10.2,,6.9,"%8,3","%16,7","%83,3",,,,189,55,,"24,441,841","39,800,378"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mühendislik Fakültesi,BiyomedikalMühendisliği,,,Türkçe,,62,62,,,,ADANA,,,,,274316,148464,318055,677393,,,4.35,,275,,0.62,,,10,,5.9,"%19,4","%32,3","%85,5",,,,905,185,,"24,310,466","42,328,269"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mühendislik Fakültesi,OtomotivMühendisliği,,,Türkçe,,62,62,,,,ADANA,,,,,262284,112832,296919,768209,,,3.39,,379,,0.69,,,10.3,,6,"%14,4","%37,1","%87,1",,,,841,156,,"23,664,616","32,882,279"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mühendislik Fakültesi,BilgisayarMühendisliği,,,İngilizce,,72,72,,,,ADANA,,,,,66863,39896,77276,174225,,,2.22,,1543,,1.1,,,8.5,,9.1,"%6,9","%13,9","%65,3",,,,918,617,,"28,167,849","32,866,938"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mühendislik Fakültesi,Elektrik-ElektronikMühendisliği,,,İngilizce,,72,72,,,,ADANA,,,,,65572,27027,80596,208570,,,3.47,,996,,1.66,,,8.3,,7,"%18,0","%29,2","%75,0",,,,937,434,,"25,092,929","33,575,522"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mühendislik Fakültesi,EndüstriMühendisliği,,,Türkçe,,72,72,,,,ADANA,,,,,147046,62447,161138,464035,,,4.58,,645,,0.96,,,8.8,,5.2,"%30,5","%44,4","%86,1",,,,862,338,,"24,617,695","33,424,367"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mühendislik Fakültesi,İnşaatMühendisliği,,,Türkçe,,82,82,,,,ADANA,,,,,229275,70740,244582,571365,,,5,,370,,1.19,,,8.2,,2.7,"%40,2","%73,2","%98,8",,,,1053,532,,"22,071,367","25,887,239"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Mühendislik Fakültesi,MakineMühendisliği,,,İngilizce,,82,82,,,,ADANA,,,,,116657,67223,141632,420612,,,4.39,,934,,1.17,,,7.8,,4.5,"%19,5","%52,4","%89,0",,,,861,431,,"26,397,379","39,827,689"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,Hemşirelik,,,Türkçe,,175,175,,,,ADANA,,,,,132472,39176,158869,457150,,,4.63,,3396,,1.7,,,7.8,,4.8,"%32,6","%56,0","%90,3",,,,1974,1232,,"28,177,529","32,438,736"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,Ebelik,,,Türkçe,,82,82,,,,ADANA,,,,,213232,116484,280366,789006,,,5.85,,2180,,0.76,,,11.2,,5.4,"%30,5","%56,1","%82,8",,,,1096,427,,"30,509,876","37,718,418"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Su Ürünleri Fakültesi,SuÜrünleriMühendisliği,,,Türkçe,,21,10,,,,ADANA,,,,,,231709,460846,692783,,,9,,39,,0.51,,,7.9,,4,"%20,0","%50,0","%100,",,,,71,10,,"3,460,161","43,032,754"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Tıp Fakültesi,Tıp(KKTCUyruklu),,,Türkçe,,1,1,,,,ADANA,,,,,27133,27133,85362,85362,,,10,,16,,0,,,8.9,,4,"%0,0","%0,0","%100,",,,,12,12,,"32,717,254","41,519,921"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Tıp Fakültesi,Tıp,,,Türkçe,,282,282,,,,ADANA,,,,,8796,504,15185,57234,,,3.05,,2966,,1.71,,,6.8,,4.5,"%25,2","%45,0","%94,6",,,,3650,3512,,"28,628,581","35,353,086"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Ziraat Fakültesi,TarımMakineleriveTeknolojileriMühendisliği,,,Türkçe,,26,26,,,,ADANA,,,,,417715,254509,556455,1155413,,,3.46,,323,,0.59,,,9.3,,6.2,"%30,8","%57,6","%76,9",,,,382,95,,"30,688,933","36,710,634"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Ziraat Fakültesi,ToprakBilimiveBitkiBesleme,,,Türkçe,,31,31,,,,ADANA,,,,,459049,199607,640148,1144452,,,7.42,,175,,0.4,,,10,,5,"%19,4","%51,6","%87,1",,,,411,76,,0,"23,700,086"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Ziraat Fakültesi,Zootekni,,,Türkçe,,41,38,,,,ADANA,,,,,,293649,612535,1080617,,,5.26,,158,,0.76,,,9.3,,4.8,"%31,6","%50,0","%89,5",,,,518,145,,"2,271,253","25,081,633"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Ziraat Fakültesi,TarımEkonomisi,,,Türkçe,,47,47,,,,ADANA,,,,,461569,98706,593617,1291117,,,4.89,,566,,1.91,,,7.3,,3.8,"%53,2","%66,0","%91,5",,,,438,150,,"22,529,585","24,471,978"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Ziraat Fakültesi,BahçeBitkileri,,,Türkçe,,52,52,,,,ADANA,,,,,330260,179698,469053,844962,,,6.35,,522,,0.92,,,8.3,,4,"%25,0","%65,4","%90,4",,,,457,116,,"24,644,639","40,524,212"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Ziraat Fakültesi,BitkiKoruma,,,Türkçe,,52,52,,,,ADANA,,,,,274376,91303,356896,1128104,,,3.65,,810,,1.94,,,7.5,,7.6,"%36,5","%53,8","%63,5",,,,687,187,,"24,449,852","27,676,974"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Ziraat Fakültesi,TarlaBitkileri,,,Türkçe,,52,52,,,,ADANA,,,,,395187,152257,456821,953541,,,5.58,,549,,0.26,,,9.2,,3.9,"%9,6","%59,5","%100,",,,,607,134,,"21,870,548","3,041,557"
2019,ÇUKUROVA ÜNİVERSİTESİ,,Ziraat Fakültesi,GıdaMühendisliği,,,Türkçe,,62,28,,,,ADANA,,,,,,146531,373795,689216,,,6.43,,140,,0.43,,,10.8,,5.4,"%21,4","%39,3","%85,7",,,,432,126,,"29,738,588","40,214,778"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,MolekülerBiyolojiveGenetik,,,Türkçe,50,10,2,,,,İSTANBUL,,,,,,428303,713498,924248,,,5,,18,,0,,,13.2,,12,"%0,0","%50,0","%50,0",,,,48,17,,"2,929,685","35,446,568"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,MolekülerBiyolojiveGenetik,,,Türkçe,100,2,2,,,,İSTANBUL,,,,,126324,114456,227376,291026,,,5,,54,,0.19,,,10.7,,9,"%0,0","%0,0","%50,0",,,,35,10,,"3,867,205","39,779,545"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Psikoloji,,,Türkçe,50,54,54,,,,İSTANBUL,,,,,332821,103567,496948,1033502,,,4.26,,277,,0.51,,,8.7,,5.6,"%22,2","%50,0","%81,5",,,,706,493,,"38,942,489","46,870,736"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Psikoloji,,,Türkçe,100,6,6,,,,İSTANBUL,,,,,59023,52111,176767,233006,,,5,,247,,0.45,,,10.2,,9.8,"%0,0","%16,7","%50,0",,,,109,86,,0,"25,464,883"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Florence Nightingale Hastanesi Hemşirelik Yüksekokulu,Hemşirelik,,,İngilizce,100,20,20,,,,İSTANBUL,,,,,195956,88571,231641,480590,,,8,,274,,0.95,,,8.1,,5.3,"%15,0","%50,0","%85,0",,,,351,97,,0,"29,388,177"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Florence Nightingale Hastanesi Hemşirelik Yüksekokulu,Hemşirelik,,,Türkçe,100,8,8,,,,İSTANBUL,,,,,138246,91564,158572,326783,,,6.25,,286,,0.52,,,8.8,,7,"%12,5","%25,0","%75,0",,,,99,20,,"23,259,249","25,838,798"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,SağlıkYönetimi,,,Türkçe,100,2,2,,,,İSTANBUL,,,,,264742,258917,456664,596811,,,5,,43,,0.7,,,8.8,,6,"%0,0","%0,0","%100,",,,,29,26,,"24,306,604","28,446,443"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,SağlıkYönetimi,,,Türkçe,50,20,5,,,,İSTANBUL,,,,,,353451,839013,1179496,,,10,,14,,1.43,,,6.6,,1.6,"%40,0","%100,","%100,",,,,78,26,,"26,686,217","31,405,992"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,Ebelik,,,Türkçe,50,27,27,,,,İSTANBUL,,,,,366485,272613,554568,1073708,,,4.44,,314,,0.06,,,12.4,,13.5,"%0,0","%7,39","%44,4",,,,532,221,,"24,784,045","28,880,188"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,Ebelik,,,Türkçe,100,3,3,,,,İSTANBUL,,,,,212822,210955,281671,336953,,,6.67,,192,,0,,,10.6,,6.7,"%0,0","%33,3","%66,7",,,,51,24,,0,"33,664,003"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,BeslenmeveDiyetetik,,,Türkçe,50,36,36,,,,İSTANBUL,,,,,353736,124029,386200,765143,,,6.94,,222,,0.54,,,8.8,,3.8,"%25,0","%61,1","%94,3",,,,469,150,,"21,385,642","32,777,662"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,FizyoterapiveRehabilitasyon,,,Türkçe,50,36,18,,,,İSTANBUL,,,,,,230693,582590,1032372,,,5,,115,,0.78,,,9.7,,4.3,"%50,0","%66,7","%88,9",,,,261,87,,"31,786,068","36,177,416"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,BeslenmeveDiyetetik,,,Türkçe,100,4,4,,,,İSTANBUL,,,,,98051,81740,114980,147076,,,5,,86,,0.93,,,8.5,,5.3,"%0,0","%50,0","%75,0",,,,61,39,,"33,914,036","42,973,327"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,FizyoterapiveRehabilitasyon,,,Türkçe,100,4,4,,,,İSTANBUL,,,,,104090,84743,151173,167753,,,10,,96,,0.83,,,9.2,,5,"%25,0","%25,0","%100,",,,,36,22,,"32,612,823","37,250,277"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Tıp Fakültesi,Tıp,,,Türkçe,50,81,81,,,,İSTANBUL,,,,,26291,11328,33417,119546,,,4.07,,588,,0.29,,,9.8,,8.7,"%4,9","%25,9","%65,4",,,,1549,1227,,"26,632,429","35,324,588"
2019,DEMİROĞLU BİLİM ÜNİVERSİTESİ,,Tıp Fakültesi,Tıp,,,Türkçe,100,9,9,,,,İSTANBUL,,,,,7583,5539,10042,33324,,,6.67,,182,,0.55,,,7.5,,5.3,"%0,0","%44,4","%88,9",,,,145,137,,"24,617,484","30,635,998"
